"Register","Text","Left","-5;5","Right"
"s","S-BEABXE-0082-2179","Lan dedim ben ne iş","yapacam","sanki dedim kaç tane dedim"
"w","W-RA16B2A-0441-852","laflar etmeye başlıyorsun Nur, düğün","yapamadık","diye... Yok canım, saçmalama. Niye"
"s","S-ADAB^Z-0370-1856","labaratuarları emm tetkik analizlerini yapacağı","yapabilecek","bir personel grubunun labaratuar personel"
"w","W-CG22C3A-0622-1921","L... böyle yapmıştı..."" der, onun","yaptığından","dışarı çıkamaz. İyi ama o"
"w","W-NI22C2A-0169-1547","kızıydı, yıllarca babasıyla panayırlarda akrobatlık","yapmıştı.","Ali Rıza Binboğa, Yeşim ve"
"w","W-OA16B4A-0046-1653","kızı çıkar."" Ali duraksıyor. ""Dediğimi","yap""","diye tekrarlamak zorunda kalıyorum. Çaresiz,"
"w","W-TE36E1B-3353-1300","kızları"". Bu konuda ünlü isimlerle","yapılan","röportajların da yer aldığı geniş"
"s","S-BEABXW-0005-1803","kıyaslamıyorum ama birinci sınıfla şey","yapamazsın","yani. Yok daha iyi... Ama"
"s","S-BEABXB-0003-2295","Kıyafetleri güzel olsa insan isteyerek","yapacakta...","Neydi ki kıyafetleri? İğrenç! Haa"
"w","W-EE05A3A-2693-914","kısmı da kontratla başka organizasyonlara","yaptırılan","değişik hizmetler toplanır. Bu hizmetlerin"
"s","S-BEABXE-0082-867","kısa. Onlara baktım ondan da","yaptım","sınavda mesela ama işte 4"
"w","W-OA16B4A-0141-885","kısa zamanda onu bir efsane","yapan","genç İslamcılardan bazılarının anlattığına göre"
"w","W-EA16B4A-0489-2113","kırık notlarını düzeltmeye başladı. Ama","yapamadı.","Onu seven birkaç öğretmeni vardı."
"w","W-SI19E1A-4010-532","Kırmızı Sincap. ""O topraklarla ne","yapıyorsunuz?""","""Oyun mu oynuyorsunuz?"" diye sordu"
"s","S-BEABXO-0144-229","kırmızı biberlerden kurutcam toz biber","yapcam.","Tabi, abla vallahi hiç. İlk"
"s","S-ADBBAo-0443-1338","Kırk derece sıcakta annemle çapa","yapardık.","Başımızdaki adamlar ""çalışın çalışın"" diye"
"s","S-BEABXO-0343-870","kırdı mı dedi. Böyle mi","yaptı","dedi. Yok öle yapmadı dedi."
"s","S-ACABQq-0426-2116","kınıyorum. Ayrıca da, bu yayını","yapan","Alman televizyonu Alman Hükûmeti tarafından"
"s","S-BEABXO-0122-3","kınası gibi Fatih abinin kınasını","yaptınız...","<B> Haa onun kınası da"
"w","W-ND39C3A-1754-1682","kılan, yenileyen, her kararıyla yeniden","yapan","ve yazan olgudur. Her gerçek"
"s","S-ADABIA-0264-842","küçük yaşta kalkıp suratıma estetik","yaptırmadım","ki hani, anlayabiliyo muyum; ancelina"
"w","W-ND02A1B-4521-1948","Küçük ve büyük baş hayvanlardan","yapılan","kurban kesilmesi işi kurban bayramı,"
"s","S-BEABXO-0344-75","küçük boynunu azcık daha kalın","yapsanız?","Biz yapmadık bebeğim adam yaptı."
"w","W-VI07A2A-2643-474","küçük bir mutfak vardır. Öğrenci","yapılacak","2 çeşit yemeği, hocasının gözetimi"
"s","S-BEABXO-0075-207","Kütahya’da Kütahya’da Kütahya’da asker hastanesinde","yaptım.","Yani sürekli biz şey yazardık..."
"s","S-BEABXf-0406-1397","küsür tane öğrenci tam puan","yaptı.","Hepsi cemaatçi amına koyim. Yandaş"
"s","S-ADABAo-0382-777","küs olarak... Niye saçını öyle","yapmadın","diye mi? Hayır ne alakası"
"w","W-FG43A2A-2012-872","kürsüye çıktı Japonca bir konuşma","yaptı,","Japonlar gülüyor, dikkat ettim üç"
"s","S-ACABQq-0422-1904","kürekle otuz kırk sene önce","yapılan","yollarımız, bugünkü teknolojiye göre... Maalesef,"
"s","S-ADABLp-0062-2387","kürekle gelmiş. Ev yapmış, yol","yapmış,","arazi yapmış, tarım alanı yapmış"
"w","W-HD05A3A-1305-2009","kümesinin ana düşünceyle bağıntısı sağlanarak","yapılır.","Bu sırada ana düşünceyle ilgisi"
"s","S-ADABIi-0124-442","köyüne kadar her yerde tiyatro","yapılmaya","başlar. Evet. Ve tiyatronun da"
"w","W-RI09C2A-1372-1787","köyün girişine park ediyoruz. Ne","yapmamız,","ne yöne gitmemiz gerektiğini anlamaya"
"w","W-RC06A1B-4004-517","köy idari alanına yönetim merkezliği","yapan","yerleşmelere ""bucak merkezi"" denilmekteydi. Bucak"
"s","S-BEABXO-0093-2474","Kötü karışım. Neden kötü karışım","yapsın?","Çünkü hasta olsun diye. Gargamel"
"w","W-QI22C2A-0670-245","kötü günler yaşamazlar. İnsanları diktatör","yapan","da yine insanlar değil mi?"
"w","W-LF10A1A-1825-2194","kötü durum ve IMF ile","yapılacak","anlaşmanın gecikmesi, Asya para piyasalarını"
"w","W-PE39C4A-0183-1301","Körfez Savaşı'nda Amerikan ordusunda denizcilik","yapıyormuş.","Savaşı, saldırıyı yaşamış. Orada kullanılan"
"w","W-LE39C3A-0067-1043","köfteyi ilk kez gördüm. Anan","yapmış.","Analarımız ille de azık düzerlerdi"
"w","W-JA15B1A-1724-2040","kuşun vardı senin Koynuna yuva","yapardı","Yarısı keklik sekerdi yerde Yarısı"
"w","W-QD02A0A-1696-1669","kuvvete başvuruyorlar. Ben de onların","yaptığı","gibi yapıyorum."" Konuşmalarımız biraz daha"
"w","W-KG24D1B-2234-113","kutlamak üzere karşılaştığımız zaman sizinle","yapmış","olduğumuz tatlı sohbetlerin bende çok"
"w","W-UI42E1B-2943-1270","Kutlama alanında mahallenin ""abi""lerince ""abi""lerince","yapılan","hummâlı bir hazırlık, gelenleri beklemektedir."
"s","S-BEABXL-0123-1287","kusura bakmayın. Yok hiç şey","yapmayın.","Şimdi 11. Sınıftan 12'ye geçenler"
"w","W-KD05A3A-1273-1330","Kurumun aynı kullanıcı grubu içinde","yaptığı","konuşmalar için herhangi bir ücret"
"w","W-HD02A1B-3804-2339","kurumlar da, soruna ilişkin açıklama","yapılması","gerektiğinde, bu iddiaları yadsıma yolunu"
"w","W-KF32D1B-2576-1447","kurulundan geçirilmeli Alkollü, aşırı hız","yapma","ve 100 ceza puanını aşma"
"w","W-SD19A3A-3327-2266","kurulu başkanı tarafından duyuru ile","yapılmıştır.","Ayrıca turuncu, yıl boyunca tüm"
"w","W-LD37C2A-1742-679","kurulmuş yani berekef'i bir topluluğun","yaptığı","iş olarak açımlayabiliriz. (Baş döndürücü"
"s","S-ADAB^o-0132-2289","kurulmasıyla birlikte bu merkez ne","yapmalı","diye düşündük bölümdeki hocalarla. Araştırmaya"
"w","W-VI39C3A-0869-1856","kuruldu. İlk kuruluşunda polislerden yanlış","yapanları","bulma, tespit etme gibi bir"
"w","W-SI27D1B-2465-2107","kuruldu. Chavez, 12 Nisan 2005'te","yaptığı","bir konuşmada, devrimci iktidarın kat"
"w","W-WI45F1D-4817-1829","kurufasulye pişirmiş, tepsi tepsi mantı","yapmış.","Ah o kurru fasülyeyi yiyemedik,"
"w","W-VI19E0A-4048-1970","kurtarmalıdır."" Dil konusunda bilinçli çalışmaların","yapılarak","Türk dilinin yabancı dillerin etkisinden"
"s","S-BEABXO-0120-1493","kurtardı bu en iyi demirden","yapıyor.","Ordakiler gelip demirlere bakıyor. İçi"
"w","W-TE39C2A-0755-1212","kurduğumuz yapıyı silahlandırmada doğru tercih","yaptığım","gerçeği bir kere daha ortaya"
"s","S-ACABQq-0423-2424","kurduğu usta satranç oyunu karşısında","yapacakları","hiçbir şey kalmadı. Türk tarafının"
"w","W-LG24D1B-2302-1186","kurban. Kaçmaktan ve gözetlenmekten yorulunca","yapacağı","tek şey kalıyor Kovalamak ve"
"w","W-FA16B2A-0578-228","kumar çıkacak. Ben bunların hiçbirini","yapamam","ki. İskele babalarına gidip dertler"
"w","W-TA16B1A-1215-1484","kum kovası kadarmış. Aykut ne","yapacağını","şaşırmış. Ama nedense, aslında çok"
"s","S-ADABCo-0365-1195","kulüplerimize yönelik önemli yasal düzenlemeler","yaptık.","Mesela ne yaptık? Birikmiş vergi"
"w","W-TI19E1A-4015-237","kullanıyoruz bugün. Söz gelimi spor","yaparken,","yürürken, dans ederken farklı modellerde"
"s","S-BEABXO-0345-306","kullanım ilkeleri diye bi başlık","yapsak?","Onun altına harf kullanımı, renk"
"s","S-BEABXs-0130-2182","kullanılır. Yapamayabilir alaylılar o yüzden","yaparak","yaşıyarak öğrendikleri için daha yetenekli"
"s","S-BEABXs-0130-64","kullanılır, bu teknik nasıl kullanılır.","Yapamayabilir","alaylılar o yüzden yaparak yaşıyarak"
"s","S-BEABXO-0339-1091","kullanılmaktadır. Kendimiz çalışıoz asgari ücret","yapıoz.","Kim? O Eser abi kağıt"
"w","W-SF10A2A-1861-1445","kullanarak yaptığımız analiz ile burada","yapılan","analiz aynı sorucu ortaya koymaktadır."
"w","W-CG37C2A-0878-2322","kullanarak dans ediyordu. Bizim için","yapılan","bir gösteri değildi bu. Köklü"
"w","W-PI09C2A-1320-293","kullanamadığınıza bakılır. Yalnız televizyon programı","yapmaya","kalktığınızda ehliyet sorulmaz. Eğer baştan"
"s","S-ADBBI^-0326-2079","kucağına oturuyor, gözlüğünle bir şeyler","yapıyor.","Almanca olduğu için hiç anlamıyorum."
"w","W-FE05A2A-1057-781","krizlerinin incelenmesi de bu bölümde","yapılacaktır.","Sanayinin ele alman dönemde geçirdiği"
"s","S-ACABQq-0422-2036","kriterler dışındaki konularda kısa vadede","yapılacak","çalışmaların, 2003-2004 yılları içinde, orta"
"s","S-ACAAPZ-0031-99","kriter bulunmaktadır. Buna teorik bilgi,","yapılan","işin temel sosyal değerlere uygunluğu,"
"s","S-ADABCo-0242-2429","kralı Rehangel'den"" Fanatik gazetesi. ""Portekiz'de","yapılan","2004 Avrupa Şampiyonası'nda tüm dünyayı"
"w","W-EE02A1B-3446-936","Kralı ile ilk ticaret anlaşmasını","yaptı.","İçle ve dışta alman tedbirlerle"
"w","W-OE37C2A-1410-1283","kraldan çok kralcı. Türkiyeli-Kıbrıslı ayrımı","yapmam,","ama gerektiğinde Kıbrıs'ı, Kıbrıslılığı savunurum."
"w","W-JH42C0A-0337-1573","Kral bunu duyunca, bu kötülükleri","yapmaya","kalkışan kişinin kim olduğunu sorar;"
"w","W-RG37F1B-2934-316","koşulları, çektikleri eziyetleri, uğradıkları hakaretleri,","yapılan","işkenceleri, yaslarını, matemlerini, doğum sevinçlerini,"
"w","W-SC18F0A-1784-158","koşulları eşit olmayan bir yarışma","yaptırmakla","eş anlamlıdır. Bu iki konu"
"w","W-SC01A2A-1178-602","koşullarda yapılan ölçümdür. Hasta, ölçüm","yapılmadan","önce en az 15/20 15/20"
"w","W-NC01A3A-1484-1303","koşular yapmaması, sıcak bir ortamda","yapılıyorsa","susuz kalınmaması, uygun bir ayakkabı"
"s","S-BEABXE-0082-1612","koştutturuyor 1. vitesi attım yavaş","yapıyorum","sönüyor. Onun arkasında ben koşarkene"
"w","W-JI31D1B-2336-691","koymalıyız. Onların hücum gücünü pres","yaparak","kırmalıyız. Sinirlenmemeli, oyun disiplinini bir"
"s","S-ADABPZ-0135-507","koymak idi. Ama bakıyorsunuz kendi","yaptığı","etik adını da emm bu"
"s","S-BEABXO-0447-627","koydum. O da sevgilisine pasta","yapcakmış","on dört şubatta erkek arkadaşı"
"s","S-ADABAo-0355-868","koydular, senato çalışmadı. O anayasayı","yapanlar","ondan sonra kendileri onu kaldırmaktan"
"w","W-VE39C2A-2700-276","koyarak böylesine toplu bir operasyon","yapma","hakkına sahip değildir. Yargı çeşitli"
"w","W-ME39E1B-3032-574","koyar, ne de başkalarına dilencilik","yapma","zilletine düşer... Kimseden korkmaz, kimseye"
"s","S-AEABUZ-0022-2151","koyacaz. Medya vasıtasıyla beyin yıkama","yapacaz.","İşte deminden beri anlattığım beyin"
"s","S-ADABIi-0124-1535","kostümümüzü her şeyimizi biz kendimiz","yapabiliyoruz","çünkü yerlerde emm tiyatroya bu"
"w","W-MA16B2A-0795-1073","korumaya yönelikti. Bir çocuğun büyüklere","yaptığı","haksızlık, hayatta hiç karşılaşmayı hesaplamadığım"
"s","S-ACABQq-0426-1693","korumak hususunda bugüne kadar ne","yapmışsak,","bundan sonra da buna hassasiyetle"
"w","W-TI42E1B-2942-421","koruma zamanıdır. Ne yapacağız, nasıl","yapacağız,","bu kötülüklere karşı çocuklarımızı nasıl"
"w","W-PD10A1A-2076-335","koruma yokluğuna yol açmaktadır. 1999'da","yapılan","ulusal hane halkı araştırmasına göre"
"w","W-OF10@0A-1778-922","koruma oranı %11'den %6'ya düşmektedir.","Yapılacak","ilave indirimler ABD ihracatını önemli"
"s","S-BEABXB-0410-1129","korkuyorum. Denizde yüzsen bile nehirde","yapılıyo","ya kayalıklar felan var taşlar"
"w","W-JA16B3A-0999-1313","korkmadığına göre... Pat diye, sınav","yapar","gibi soramazdım. Yanlış anlayabilir, küçümsendiğini"
"s","S-ACABQq-0426-2370","korkanlar, sorunların adını koyamayanlar siyaset","yapmamalıdırlar","ve Benazir Butto'yu örnek almalıdırlar."
"s","S-BEABXO-0444-1970","Kopuyomuş bu da. Bana masaj","yapsana.","Saol. <gülme> Çok güzel al"
"s","S-ACABQq-0422-2281","Kopenhag'da önemli bir zirve toplantısı","yapılmıştır.","Bu zirve toplantısının bilinci içerisinde,"
"w","W-LA16B2A-0621-2324","Konya Sultanı'nın dağlı oymakları heykel","yapacak!","Kendi düşüncesiyle alay eden Civan"
"w","W-HA16B2A-1938-2334","konuşuyordum içimden. Ben buyum. Ne","yapacağı,","ne söyleyeceği belli olmayan. Kendime"
"s","S-BEABXs-0130-1764","konuşuruz bölük komutanıyla seni haberci","yapalım","falan dediler. Ondan sonra işte"
"s","S-BEABXO-0168-2100","konuşuoduk sora araya zaman şey","yapınca","uzakta... Evlendi. Şeye gitti işte,"
"w","W-NI31D1B-2349-2307","konuşulduğu değil. Konuşanların, kendilerinin neler","yaptığı...","Ben kendi doğrularımı uyguluyorum ve"
"s","S-BEABX\-0065-373","konuşmayı? Hıı öğrendi, konuşuyo. Şey","yapıyoruz.","Güzel güzel konuşuyo. Konuşuyo güzel"
"w","W-RA16B2A-0624-1632","konuşmayı hiç sevmezdi. Ama ne","yapsın?","Bu, her tarafı yağ bağlamış,"
"s","S-ACABTZ-0336-2294","konuşmalarımda hani Amerika iyi santral","yapmıyor","deriz. Derler Türkiye'de ama son"
"w","W-FA16B1A-1920-1254","konuşmadı. Bazen yaptığı gibi de","yapmadı.","Sofradan kalkar, kendi odasına çekilirdi."
"s","S-AEABTZ-0040-1446","konusunda tarihin en büyük mitingini","yapan","ve bugün %90'larının hayır dediği"
"w","W-PG37C3A-1420-1350","konusunda anlaşalım. Şöyle bir tanım","yapabilirim","""Bilim dünyayı sistemli ve akla"
"w","W-DA16B2A-0639-1050","konusu onu çok düşündürmüştü. Ne","yapıyordu","Ayten, duldu, bir arkadaşı vardı"
"w","W-GE05A1B-3501-926","konusu olup olmadığı değerlendirmesi ileride","yapılacaktır.","Çeşitli bilişim ihlâllerinden hangilerinin cezai"
"w","W-DE39E1B-3023-395","konumuzun dışındadır. Biz burada herkesin","yapabileceği","ve yapması gereken sporun değişik"
"s","S-ADABPZ-0135-2261","konuda tabi ahlaklığın dışında etik","yapmak","mümkün değildir. Ben bunu için"
"s","S-BEABXO-0325-2333","konuda kini var yani. Şey","yapmaya","çalıştık ama... Şurda 1 senemiz"
"w","W-LD36C3A-0429-2290","konuda bir araştırma yaptırıyorum. Soruşturma","yaptırıyorum.","Bu raporu yazanlar için de,"
"w","W-QA16B4A-1287-1743","konu üzerinde daha fazla açıklama","yapmayacağını","söyledi."" ""Bununla birlikte, hatır sormanın"
"w","W-UF25D1B-2170-803","konu satış işlemi fatura karşılığında","yapıldığında","ve tüketici bilinçli olarak kendi"
"w","W-TC29D1B-2793-2256","Kontör sayma ve hesaplama işleminin","yapılmasını","sağlayan dikon cihazı ile müşterinin"
"w","W-IF05A3A-1268-239","Kontrol Üretime hazırlıkla ilgili işler","yapıldıktan,","üretilecek mamul tasarımı hazırlanıp teknik"
"s","S-BEABXT-0066-684","kontenjan olupta depo tayini falan","yaparlar","hani bekliyosun ya. Okulda şey"
"w","W-EG37C3A-1067-2200","KONSER SALONU ""CARNEGIE HALL"" NASIL","YAPILMIŞTI,","NASIL KURTARILDI O yılın mayıs"
"w","W-LB04A1B-4118-1583","Konsantrasyon hesaplamaları, aktif madde yüzdesinden","yapılmıştır.","96 saatlik deney süresince 24"
"w","W-PD05A2A-2042-1074","kondu. Önümüzdeki riskler, yapmamız gerekenler,","yapılanlar","konusunda görüşler belirtildi. Vurgulanan önemli"
"w","W-PI43C3A-1810-106","Komşuya Özcan kıyma getirmiş köfte","yapacağım","bayat ekmeğin var mı dedim."
"w","W-OE30D1B-2128-2225","Komutanlığını Tümgeneral Hilmi Akın Zorlu'nun","yaptığı","ISAF tarafından dün yapılan açıklamada,"
"w","W-KE39C4A-0274-715","Komutan da, ""şu koordinatlarda gözetleme","yapılacak,","pusu atılacak, operasyon yapılacak,"" diye"
"s","S-ACABQq-0423-1132","komitesi ise, yedi yıl görev","yapacaktır.","Kararlar oyçokluğuyla alınacak, dolayısıyla, yabancı"
"w","W-KF32D1B-2576-1820","komisyonunda görev alanların çoğu sınavını","yaptığı","aday kadar bile araç kullanamaz."
"s","S-ADBBI^-0042-451","Komisyonu'nda AB'ye hesap soran, ayrımcılık","yapmakla,","çifte standart uygulamakla suçlayan bir"
"w","W-GD39C3A-0387-488","kominist Kürt ile alış veriş","yapma.","2- Evin varsa kominist Kürde"
"s","S-BEABXB-0077-1601","komik değil. Küçük beynimle espri","yapmaya","çalıştım ama sanırım... <D 11>"
"w","W-MA16B1A-0730-1418","kolundaki bileziği gösterdi ""Bunu ben","yaptım!""","dedi. Burcu da kırmızı kolyesini"
"s","S-BEABXO-0081-1255","kolonyası olacakmış. Ee! tamam suyu","yap","sudan da kaçar o normal"
"s","S-BEABXO-0339-1908","kolaydır. Müşteri istese ben de","yaparım","babam da yapar. Bide… Bide…"
"w","W-KA16B2A-0798-1022","kolay affedersiniz? 10 yılda bir","yapılmayanları.","Sizce dünyanın en kötü politikacıları?"
"w","W-NI22C2A-0698-1118","km.'lik bir kıyı şeridinde yol","yapılırken,","hafriyat denize dökülmemiş, doğa, kıyılar"
"s","S-ADABPZ-0374-1996","kliseden camşye çevrilmiştir. Ama cami","yapıldığında","emm... caminin devamı için kurulan"
"s","S-BEABXO-0086-2235","klima beni öldürecek. Yok şöyle","yaparız","gel ya otur. 3 Temmuz"
"s","S-AEABI^-0330-1580","klasiklerini bozarak, eğerek, bükerek diziler","yapıyorlar.","Evet. Yazık ya üzülüyorum. Halk"
"w","W-RI09C3A-1072-1895","kişiyle şu an evlilik hazırlığı","yapıyor.","Bense yalnızım. O hâlâ çok"
"w","W-TD37C2A-0304-661","kişisel sorumluluğum nedir? Hangi hataları","yaparak","buna müstehak oldum? Meselâ, Rabbime"
"w","W-HD02A1B-3812-831","kişinin çevresinde daha iyi uyum","yapabilmelerine","katkıda bulunurlar. Bu savunma mekanizmaları"
"s","S-BEABXO-0071-160","kişi yüzünden. O 1 soruyu","yapsa","mesela direk 100 kişiyi falan"
"w","W-DG37C4A-0529-172","kişi seçilemez, erken bir seçim","yapılsın,","cumhurbaşkanı seçimi ondan sonraya kalsın"""
"w","W-FE05A2A-2622-965","Kişi haklarını güvenceye almak için","yapılan","ıslahat hareketleri, mutlak bir otorite"
"w","W-PE30D1B-2106-1531","kitle imha silahları konusunda danışmanlık","yapan","59 yaşındaki Kelly, Oxfordshire'daki evinden"
"w","W-KG22C3A-0027-1507","Kitap'ın, dünyanın tüm kitaplarının evirmecelerini","yaparak","küfredilebileceğini öğrendiler. Böylece, şimdi benim"
"s","S-ADABAo-0388-2340","kitap kayboluyor ve alıntı pek","yapılmıyor.","Yalnız 19.yy'da Kazvini'nin kitabını karıştıran"
"s","S-ADABII-0439-1110","King yapıyorsa garanti hayli hayli","yapmalı","bence. Peki bu bilgiler nasıl"
"w","W-DC01A1B-3486-2459","kimyasal uzun süreli stabilite kontrolleri","yapılmıştır.","Bu amaçla ülkemizde kullanılan ve"
"w","W-OH32D1B-2751-1260","kimse kendi çay servisini kendisi","yapmıyor.","İş çaycıya düşüyor. Hele telefon"
"s","S-BEABXO-0006-1454","kimse cesaret edemedi. Yok dediler","yapamayız.","Gülay'ın yanına kıza mı gittin"
"s","S-ADAACo-0295-1821","kimliği belirsiz şahıslar tarafından kazı","yapıldığı","ihbarı üzerine harekete geçti. Bölgede"
"s","S-ADAB^Z-0370-260","kimi zaman. Evet. Bi hata","yaptığını","düşünse bile bölüm değiştirmek sanki"
"w","W-EE02A1B-3443-1764","kimi güçlükleri yenmek için işbirliği","yapma","yoluna gittikleri, böylece ekonomik açıdan"
"w","W-TD02A1B-4603-502","kime seslendiği, eleştirinin kim tarafından","yapıldığı,","nerede yayımlandığı kadar, hangi amaçla"
"s","S-ADABPZ-0125-1400","kim çıkmış Mısır, Mısırı tatil","yapılacak","bir ülke çokta fazla bir"
"s","S-BEABXn-0350-382","kim yaptı biliyon mu? Lidyalılar","yaptı.","Parayı bulmakla. En büyük hatayı"
"s","S-BEABXs-0130-403","kilo almışım sıçricam sıçrıyamıyorum. Spor","yapan","biri gerçekten kilo aldığı zaman"
"w","W-JA16B4A-0854-2386","ki?"" ""Kim olsa aynı şeyi","yapardı!""","""Senin mutluluğun, bizim mutluluğumuz!"" ""Sevenleri"
"s","S-BEABXO-0347-1190","ki. Niye? Ee! düz sonuçta.","Yapma!","<Bağırarak> Yaa... Düz yapamamışsın ki!"
"s","S-AEAASO-0039-2284","ki. İşte Sünnet budur. Bunu","yapıyorsak","Sünnet yapıyoruz, Sünnet'i yaşıyoruz. Yoksa,"
"s","S-BEABXW-0059-286","ki. <B> <B>. <D 15>.","Yapcak","bi şi yok. <D 10>."
"w","W-RG24D1B-2290-1321","ki, bu günkü gazetede ""Şenlik","yapılmayacak""","haberi ile sarsılacaklar. Gerekçesini algılamakta"
"s","S-BEABXO-0117-996","ki şu an hiçbir dediğimi","yapmıyorsun.","O zaman beni hiç tanımazsın."
"s","S-ACABUZ-0035-1976","ki yapmışsınızdır ama yapmayanınız varsa","yapmalarını","öneririm bir abiniz olarak. Tevfik"
"s","S-BEABXT-0066-1486","ki ya hocam biz bunları","yaptırdık","ama dedim herkes kiradan düşüyomuş"
"s","S-BEABXO-0093-2317","ki sen de onun yap","yapabildiği","şeyleri yapamazsın çünkü neden o"
"w","W-CA16B3A-0577-1180","ki hayalisini yapalım, resmen yankesicilik","yaptığımız","halde elimizi kolumuzu sallaya sallaya"
"s","S-ADABPZ-0135-2380","ki hani böyle bir şey","yapmak,","böyle bir şey istemek yalnız"
"s","S-BEABXO-0075-1075","ki hadi ben uzman çavuşum,","yapıyorum","iş stresli. Kardeş askerin bence"
"s","S-ADABPZ-0125-558","ki eşit dağılmış değil. Ne","yaptık","biz bu on yedinci büyük"
"s","S-BEABXO-0056-470","ki bunlara deri kılıf şey","yaptıryım","mı deri kılıf? Arapça konuşmayın."
"w","W-GH41C4A-0887-1396","ki bu koşullarda bu yolculuğu","yapmanız","sizin için, evriminiz için gereklidir."
"s","S-AEABTZ-0337-2379","ki bu Dünya'da bazı işler","yapacaksınız.","Bazı hareketler yapacaksınız ki onun"
"s","S-BEABXO-0389-1595","ki ben yapmam. Vallahi ben","yaptım","yenİ Bir yav senin bi"
"s","S-BEABXg-0070-2441","ki bana şimdi sevdiğim işi","yapmak","istiyorum bana. Ee! peki bana"
"s","S-BEABXO-0389-886","keşke. Paketi <B> Bak şöyle","yapalım","suna arkadaş bir dakika. <B>"
"w","W-QI41C3A-1457-1720","kez Kuşadası pazarından alış veriş","yapar.","Topu topu iki kişi yaşarlar"
"w","W-QI09C2A-1434-1475","kez Gülay Hoca ile ders","yapmıştı","ama, tabii ki başarı ikisinin!.."
"s","S-BEABX\-0065-1059","kestirdiydim. Durmam yani sıcakta şey","yapmıyo.","Bi de uzadıkça bu benim"
"w","W-CG37C0A-0225-1773","keskincedir Varıp anın üstüne Evler","yapasım","gelir Altında gayya vardır İçi"
"w","W-JB04A1B-4042-262","kesitler alarak laboratuvar koşullarında izolasyonlarını","yapmış","ve oluşan etmenler saptanmıştır. Ayrıca"
"s","S-BEABXg-0090-1748","kesin dedim gol oldu atak","yapıyordu","karşı taraf bi baktım çaktı."
"w","W-TG37E1B-3067-1365","kesimine hissettirmiş olan insanların portrelerini","yaparken,","yola çıkış noktaları önceden belli"
"w","W-NI09C3A-0652-350","kesileceğini tecrübeleriyle biliyor. Ama ne","yapsın,","""battı balık"" deyip o da"
"s","S-BEABXO-0345-1029","keseceksin? Hıı. Kızlar bulut gibi","yapmıştı.","Mesela şeyin büyüklükleri ne kadar?"
"s","S-ADAB]o-0110-1296","kescem. Vatandaş da burda bunu","yaptı","bugün İstanbul da dahil Trabzon'da"
"w","W-LA16B1A-1366-575","Kerim yapmadı mı? Kalender İsmail","yapmadı","mı? Kulakçı Salim kendi yapmadı"
"s","S-ADBBAo-0443-908","kere öpmeye yeltendim. Kaçıyor sinir","yaptım","olayı. Hocam, ikili harfleri öğretiyordunuz."
"w","W-OG37E1B-2922-1864","kent vardı, sokaklarını mahsus çıkmaz","yaptıkları","inat olsun diye sevgililere çay"
"s","S-ACAAPZ-0328-27","kendisi sağlıklı yer, uygun egzersiz","yapar,","bilinçli alkol kullanır, sigaradan uzak"
"w","W-UI45E1C-5079-1006","kendisi buluşunca bizim kızlar. Ne","yapalım","erkekler? Katlanacağız. BEN GERÇEKTEN BİR"
"s","S-ADBBI^-0326-2158","kendini ispat etmek için bunları","yapmak","mecburiyetindedir. Böyle bir kompleksi yoktu"
"s","S-BEABXs-0130-525","kendine güven hiç öyle şey","yapma","yapıcam falan. Olmuyor abi rahat"
"w","W-RE39C3A-0721-686","kendimiz olarak bakabilmek, onlarla empati","yapabilmektedir.","YOZGAT AYAKLANMALARI Yozgat Ayaklanmalarının, Toplumun"
"w","W-PA15B1A-1665-2265","kendimden, ""yapma çocuk"" diyorum, çocuk","yapıyor","ama, o beni dinlemiyor, beni"
"w","W-GD37A3A-0252-1596","kendilerini kıyaslayarak sürekli yarışma içindedirler.","Yaptıkları","işin sürecinden zevk alma diye"
"s","S-ADBBI^-0042-1012","kendilerine... Nitekim sonuç meydanda; hepimiz","yapılan","bu hataların sonucunu yaşıyoruz. Türkiye'nin"
"w","W-GD37A3A-0252-626","kendileri gibi olmaları için baskı","yaparlar.","2. Terk edilme. Çocuk için"
"s","S-BEABXO-0002-2051","kendi tasarımlarını yaratmışlar. Bitanesi kelebek","yapmıştı","mesela çok güzeldi. Değişik değişik"
"s","S-AAABOp-0011-1010","kendi oyuncaklarını daha çok kendileri","yapıyolar.","Anneler bebek yaparmış hocam. Böle"
"s","S-BEABXO-0071-1421","kendi mantığımla 6, 7 tane","yapıyordum.","Şimdi onlardan da yaparsam 10"
"w","W-PI22E1B-2909-2337","Kendi için değil, çocukları için","yapacaktı","bu hırsızlığı. Kimseye durumunu söyleyip"
"w","W-FH09C1A-0807-2340","kendi imzası -Kimbilir kim ne","yaptı?","Kitabımı ona imzalayarak verdim diye"
"w","W-TE05A1B-4242-255","kendi ihtiyacını karşılayacak ölçüde üretim","yapan","bölgede, 1604 yılına gelindiğinde üretimin"
"s","S-ACABQq-0425-2468","Kendi Grubunda da konuşmanın aynısını","yaptın!","Şahsı adına, ikinci söz isteği,"
"s","S-ACAAQq-0424-1025","kendi bayiini denetlemesi lazım, tahlilini","yapması","lazım ve bizim de, Enerji"
"w","W-RF10E1B-2869-1182","kendi alanlarından farklı işlere yatırım","yapmadıklarını","gördüm. Belki bu şirketler büyümelerinde"
