"Register","Text","Left","-5;5","Right"
"s","S-AEAASO-0039-550","silerim. Boş gidersiniz. Şu değere","bak","ya, Allah ne kadar büyük"
"w","W-LA16B4A-0173-1247","sildim mesajını. Pencereye gidip dışarıya","baktım.","Televizyonun uzaktan kumandasını elime almıştım"
"s","S-BEABXD-0446-818","silah birbirini vuruyolar falan. Bi","bakıyosun","arkadan o çıkıyo. O onu"
"s","S-BEABXO-0091-1159","siktiğim. Yarrak ruhu sana yukardan","bakıyor","şuan. <B> Düşlerin kalkınca şaha"
"w","W-RA16B2A-3329-1957","Sigarasından bir nefes daha aldı.","Bak,","dedi, bundan bir nefes çekince"
"w","W-IA16B2A-0354-1912","Sigaramı içip aşağıdaki boş sokağa","bakıyorum.","Cin sayısı yedi, ama iyiyim,"
"w","W-SA16B1A-1488-582","sigara yaktı. Pencereye dönük, bana","bakmaksızın","""Geçmişimde kötü bir iz var."
"s","S-BEABXO-0392-1640","sigara yakim dur. Yakma ya","bak","adam bırakmaya çalışıyor hem şey"
"w","W-KA16B2A-0308-883","Sigara gözden kaçmış komiserim kusura","bakmayın.","(Diğer kadın da kapşonundan bir"
"w","W-MD39E1B-3359-2442","seçti?"" anket sorusuna verilen cevaplara","bakıldığında","meslek seçiminin çırak öğrencilerin kendileri"
"w","W-SG37C2A-0821-2393","seçmezdi. Bütün şefkatiyle yüzüme baktı,","baktı","Bu oğlanın benzi limon gibi"
"w","W-OD37C2A-0365-14","Seçkin yer. Her yere gidiyorsunuz,","bakıyorsunuz.","Şurada şu vardı şimdi yok."
"s","S-ACABPZ-0329-595","seçerek ve tabiki çoğunluklada seslerine","bakarak","alıyorlar. Bakın. Ladin ağacı ve"
"w","W-UC01A3A-0773-1470","sezmeye başlamıştım. Ailesini dışarıya çıkarttım.","""Bak","evladım, ailen seni bana getirdi,"
"s","S-BEABXO-0106-902","seyrediyor mu? Heeh çalış çalış.","Bak","şole üçgen çizsene. Çizmek istemiyorum"
"s","S-BEABXO-0087-890","seyrederim arkadaş. Şuna bak Buffon'a","bak","lan. <gülme> Mükemmel bir gol."
"w","W-NA16B1A-1736-1367","seyirciydim, hayalimde Sibel'in yaşlı gözleri...","bakıyordum","aşağıya. Sigaramı yakarken hemen yanımda"
"s","S-ADBBI^-0326-841","seyirciler gülüyor; fakat o dümdüz","baktığı","için onun orada durması bile"
"w","W-HE22C2A-0368-1149","sevmiş kadınlar mı? Gözünün içine","bakmışlar","adamların, seviyor mu, beğeniyor mu?"
"w","W-VH13F1D-4850-61","sevmezdi. Anneniz sizi doğurunca size","bakmazdı","Siz doğunca siz ağlarken o"
"s","S-AEABI^-0330-749","seviyorum. Ben onlara çocuk gözüyle","bakmıyorum.","Onlara bir birey bir insan"
"w","W-MG03A4A-1036-2044","sevindirecektir seni, Fernandes Kaldır başını","bak","oraya. PANTOLONLU BULUT Pelteleşmiş beynimizde"
"s","S-BEABXO-0444-926","sevimli çift diye bakmıştır. Bana","bakmıyo","ama. Hı-hıı tamam. Yani. Ve"
"w","W-UE39C1A-1032-2346","sevgisi ile geleceğe nasıl umutla","baktığını","görmek bizlere gurur verdi. METRO"
"s","S-BEABXO-0440-1167","seversen bu bu bu bu","bak","bu Diyar. Sadece bu işaret"
"w","W-SA14B1A-1586-508","sevelim birbirimizi. Yüzlerimizde dostça gülücüklerle","bakalım","birbirimize istedik. İstedik ki yüreklerimizin"
"s","S-BEABXD-0446-2174","seveceğin tarzda değil ama deneyim","bakalım.","Aa! o zaman dinlemeyelim hiç"
"w","W-OA16B4A-0141-1014","sevebileceğimi sanmıyorum. Artık yeğenim Ömercan'a","bakmak","istiyorum yalnızca. Teşekkür ederim, ama"
"s","S-ADBBI^-0326-722","sevdiği müzik tarzıydı. O açıdan","bakılınca","çok da büyük bir şey"
"w","W-OA16B4A-1197-1905","sesleriyle kendine geldi ve çevresine","bakındı.","Arkadaşları gülerek yanına geliyorlardı. Neler"
"w","W-VA14B1A-3373-1274","sesleri) GAZETECİ Bir saniye lütfen.","Bakın,","dinleyin... Makine sesleri... Dozerler... Buraya"
"s","S-ADABIi-0124-2349","sesler aranır, nidalara bakılır, mimiklere","bakılır,","duygu geçişlerine bakılır, oyunun emm"
"s","S-BEABXp-0156-2487","seslenirsin yani farklı farklı şeylere","bakmak","lazım. Evet. Yani durumları oluşturmak"
"w","W-OA16B4A-0127-1061","sesle konuşuyordu. Göz ucuyla dışarı","baktım.","Adam, oradaydı. Başımı kesinlikle o"
"w","W-UA16B3A-1150-2037","sesiyle kimya öğretmeni olan melek...","""Bakalım,","bir yolunu bulmaya çalışacağım,"" deyip"
"w","W-MF10A4A-1822-1783","sesini işitiyordu. Fakat arkasına hiç","bakmadan","koşar adımlarla, adeta kaçar gibi"
"w","W-VB04A2A-2585-2415","sesi titriyordu. Bruno, yargıca bakarak","""BAKIYORUM","DA SİZ BENDEN DAHA FAZLA"
"w","W-WH13E1C-4882-2274","ses duydum içeriden. Koşarak gidip","baktım,","borulardan amansız sesler geliyordu. Az"
"s","S-BEABXO-0056-928","Sertleşmez mi? Evet. Sertleşir. Sezer'inkine","bak","bakyim eğer sert çıkarsa... Ben"
"w","W-RC01A3A-0696-345","serilen yüzlerce reçeteden seçer denerdik,","bakalım","veriliyor muymuş haftada 3 kilo,"
"w","W-RA16B1A-1211-2074","Serhat kapıyı açmış, şaşkın şaşkın","bakmıyordu.","Yaşlı bir polis memuru dizlerinin"
"s","S-AEABTZ-0040-231","sera gazı çıkartıyorlar. Bu tabloya","baktığınızda","nükleer, şurda gördüğünüz rakam, Almanya'daki"
"s","S-BEABXw-0391-1119","seninle gezerken ayrı bi gözle","baktım","Bitlis'e. Bana da çok değişik"
"s","S-BEABXO-0075-1354","senin. Manyaklık yapma. Lan şuralara","baksana","yaa. Oğlum süper duruyor saçın."
"s","S-BEABXs-0130-2323","senin oraya çıktığın an nasıl","baktığını","biliyor adam cin gibi yani"
"s","S-BEABXO-0084-1265","senin bakacağını şimdi. Bakamam kusura","bakma.","Çok yorgunum. O zaman bende"
"w","W-UE36E1B-3296-145","senin ağzından falan kaçar sonra.","Bak","Ela Soysal ile Leyla Atalık"
"s","S-ADBBAo-0443-2392","senin ağzına"" dedi. Bende, bana","bak","beni sinirlendirme doğuruveririm arabanın içinde,"
"s","S-BEABXO-0347-871","seni! Bi de çıkarmış şeyini","bak.","Surdan çıkarmışsın, izi kalmış. Bilmiyorum"
"w","W-VH20C4A-4854-2111","Seni çok özledim. Kendine iyi","bak.","Hoşçakal. Öperim. Ali Nesin Çatalca,"
"s","S-BEABXg-0088-1485","seni yine alıyo polis yapıyolar.","Bakıyosun","önceden yani boyun bi santim"
"s","S-BEABXO-0149-413","seni deyiler bi seni mi","bakamaycaz","arada deyiler. Yufka yazıyiler, makarna"
"s","S-ADABDp-0187-2400","seni aldatıyor demişiz. Deme! <B>","Bak","şu seni çok seviyor demeye."
"s","S-BEABXO-0415-285","senesi? Kolay da değil. Evet.","Bak,","kardeşi de yerleşememiş. Hadi yaa!"
"s","S-BEABXO-0386-1902","Senem'in? Senem <B> <B> tadına","baksın.","Bende yiyemem şimdi. Benimde yiyemem"
"s","S-AEABTZ-0040-2018","senede, 8 senede bitiyor. Bugün","bakarsanız","yaşlarına, en büyük yaş grubunun"
"w","W-FA16B2A-0578-72","senede bakıyor, ne bana, Mustafa'ya","bakıyor","hep. Sarardı, dudakları titredi. ""Banka"
"s","S-BEABXO-0092-436","sene on sene bakıyorsun. Hiç","bakmayan","insan geliyor. Bir iki saat"
"s","S-BEABXu-0053-454","sene kalmış. Bu senesinde yurt","bakacak.","Olmuyor olmuyor. Kim varsa çıkalım."
"s","S-ADABI]-0127-921","sene bardağın hep dolu tarafına","bakıyorum","hep dolu tarafına bakıyorum bide"
"s","S-ACABQq-0426-2370","sendikamın sorununu çözdüğüm ve diğerlerine","bakmadığım","gibi bir ifade kullandı. Lütfen,"
"s","S-BEABXB-0077-1581","Senden hatıra benim gibi katıra.","Bak","sana bi fotoğraf gösterecem. <D"
"s","S-ADABAo-0318-1004","senaryo alıyoruz ilk önce, Senaryoya","bakarız","kaç kostüm gerekiyor diye. Bazen"
"s","S-BEABXO-0345-1341","sen? Uzun oldu ama. Evet.","Bak","geldim. Ya baktım bi şey"
"w","W-HA16B2A-0792-1161","sen... Kolaydı sanki, hadi gel","bakalım...","Şimdi olmaz, yedigün veya yedi"
"s","S-BEABXO-0390-460","sen şimdi hocaların şansı yokki.","Baksana","hemen Prof olmuş herkes. <B>"
"s","S-BEABXO-0083-410","sen şifreni gir. <D 8>","Bak","ver. <D 33> Sadece bunlar"
"s","S-BEABXO-0094-723","Sen yüzmeyi öğrendin mi söyle","bakıyim","anneanneye anlat. Ben yüzmeyi öğrenmedim."
"s","S-BEABXc-0167-642","Sen yazsana hepsini. Sora ben","baka","baka arkasına yazarım. Tamam, ver"
"s","S-BEABXB-0073-638","sen yaza gelmiyo musun? Şimdi","bak","ben Mayıs'ta gelirsem Aralık'ta gittim"
"s","S-BEABXB-0410-1502","sen yatağı… yatağı… Yorganı çıkarırken","baktım","Ama ben... Siyah bi göz"
"s","S-AAABXN-0004-2365","sen Watsons'a gel. <B> Söylerim","bakalım.","Yarın ararım. Yarın günlerden ne"
"s","S-BEABXO-0389-287","sen uzatıyosun. Yok o uzattı","bak","a o uzattı yaa! <B>"
"s","S-BEABXu-0435-1271","sen söle istiyosan. Görmedim valla","bakmadım.","Ben nasıl söleyecem sen sölecen."
"s","S-BEABXJ-0076-787","sen sonuçta. Bakalım mı beraber?","Bakarız.","Tamam. Saat 4'te var. Şu"
"w","W-VI45F1D-4708-2096","sen neler yapıyosun ya kusura","bakma,","sevgilim herkesle mesajlaşmama izin vermiyor"
"s","S-BEABXO-0083-367","sen mi doğru söylüyorsun? Kardeş","bak...","Meteoroloji adam değil sen mi"
"s","S-ADAASK-0036-1332","sen kıldıracaksın diyor. Bak bak","bak.","Ya padişah Cuma kılar mı,"
"s","S-BEABXO-0056-1734","sen kabul edeceksin, şudur budur.","Bak","her şey tıkır tıkır oldu."
"s","S-BEABXO-0445-1441","sen eksiktin. Ablanın gözünün içine","baka","baka at. <gülerek> O biliyo"
"w","W-RG22C3A-0883-309","Sen domuz burnu beygir gerisi","Bakalım","dillere destan servetin Sürüyle hastalığını"
"s","S-BEABXO-0002-1510","sen diyor Özgür’ü. Özgür’ü. Özgür’ü.","Bakar","mısın anneanne şuaraya? Bence sen"
"s","S-BEABXO-0120-1880","sen de ordan hemen b","bak","ben b. <B> Bir zamanlar"
"w","W-JA14B1A-1689-1618","sen de Keloğlan!.. Şu başına","bak","bir. Ne içi var, ne"
"w","W-QA16B2A-1314-1641","sen de bak anne. Gülenlere","bakmayacaksın","Ela. Dikkat et ve gülenlere"
"s","S-BEABXO-0056-2078","sen daha küçüksün sana bakmazlar!","Bakarlar!","Biz yeni gitmedik ki. Cansu"
"s","S-BEABXO-0093-2319","Sen bunu gördün mü? Bak","bak!","Bu nedir? Vav! Vav vav"
"w","W-JH13C4A-1319-2029","sen bir koyun sürüsü gibi","bakarsın","çalınanlara. Tanrıya yakarır, ama firavunlara"
"s","S-BEABXO-0091-2042","Sen benim sadıçım del misin?","Bak","bak. Sen benim sadıçım del"
"s","S-BEABXO-0104-1922","sen bana ne çizdiğini söyle.","Bak","sana söylediğim gibi... Baak Atatürk'ün"
"w","W-OD03A4A-0253-1656","seminerinizde kazandığım yeni bir bilinçle","baktım.","Oğlumla ilişkimde çok şeyler değiştirdim."
"w","W-UA16B1A-1233-913","semerimin üstüne bıraktı. Gözlerimin içine","bakarak","Bana bak Karakaçan, dedi. Ben"
"s","S-BEABXs-0130-898","selenyum emm bunun değeri nerden","baksan","onmilyon dolar civarında emm mesela"
"w","W-PF10E1B-2867-573","sektöründen, Hürriyet'e potansiyel yatırımcı olarak","bakabilecek","katılımcılar da vardı. Kendimizi, vizyonumuzu,"
"s","S-BEABXO-0149-153","sekreter olarak ararlar hani telefonlara","bakanlar.","Bi de o ev bulan"
"w","W-OI37C3A-0483-1409","sefer kendini tutarak... Önceden biliyorum.","Bakan","Hanım ile yıllardan beri, İstanbul"
"s","S-BEABXO-0343-811","sefer <B> bi şekilde gitti.","Bak","dedi bu sefer öğrenip geliyorum"
"s","S-BEABXO-0086-1222","Seda Akkaya. Hadi yaa! Heye.","Bak","şurda yazıyordu herhalde. Alakası varmıymış?"
"w","W-TH37C3A-1151-165","sebeple, 1998 baskısına da bir","bakayım","dedim; fakat orada da -maalesef-"
"w","W-EI36C1A-1532-2015","Scotch Whisky içtiklerine kesin gözüyle","bakıyor.","Evlerindeki halı da duvardan duvara"
"s","S-ACABQq-0426-597","sağlığına zararlı her şeyin karşısındayız.","Bakınız,","yaşamını sürdüremeyen, asgari ücretle geçinemeyen,"
"w","W-VE05A1B-4312-1124","sağlıklı bir vücuda sahip olmaya","bakın.","Çünkü ancak sağlıklı bir vücut,"
"w","W-TI19E1A-4044-2382","sağlık kurallarını öğren, doktorlara sor,","bakalım","insana aşırı yemekten daha fazla"
"w","W-HF05A1B-4401-798","sağlamaları kolaylaşmış olacaktır. Avrupa Topluluğu","Bakanlar","Konseyi, şirketler hukukunun uyumlaştırılması faaliyetleri"
"s","S-ACABQq-0423-2300","sağ olun. Teşekkür ederim Sayın","Bakan.","Sayın milletvekilleri, sözlü soru önergeleri"
"s","S-BEABXO-0002-553","Saçma sapan şeyler gönderiyorlar. Hiç","bakmıyorum","direkt silyorum. Bak burda bağlamışsın"
"w","W-CA16B2A-1317-781","saçları dağınık. Beşi birden bana","bakıyor.","Konuşuyorlar. Anlıyorum onları. Sol baştaki"
"s","S-ADABPZ-0374-2430","sayıyorsa birileri çıkıp kimse kusura","bakmasın","yedinci yüzyılda yaşamış Hz Ali'den"
"w","W-JE02A2A-1523-568","sayısı ise, Tablo1.13'de görülmektedir. Sayılara","bakıldığında","tüm öğretim elemanları içinde kadın"
"s","S-ACABQq-0426-371","Sayın Meral. Sayın Başkanım, Sayın","Bakan","ifadelerinde, benim, kendi sendikamın sorununu"
"s","S-ACAAQq-0424-863","Sayın Hilmi Güler. Buyurun. Sayın","Bakan,","konuşma süreniz 20 dakikadır. Sayın"
"s","S-ACABQq-0423-2330","Sayın Başkan, değerli milletvekili arkadaşlarım;","bakınız,","2003 yılında bir kamu görevlisi"
"s","S-ACABQq-0423-990","Sayın Bakan. Sayın Başkan, Sayın","Bakanın","bana atfen söylediği bir şey"
"w","W-NF10A2A-1821-1803","sayıda görüşme yapıp yapmadıklarına da","bakılır.","Bu tür denetim, anketörler görevlerini"
"s","S-ACABQq-0421-1369","saygıyla selamlıyorum. Teşekkür ederiz Sayın","Bakan.","Sayın milletvekilleri, bugün 3 gündemdışı"
"w","W-NA14B1A-1624-1309","saygılı olmalıydınız."" Bir an Hernandez'le","bakıştık,","bu adam böyle neler söylüyordu?"
"s","S-ACABQq-0423-2026","saygılar sunuyorum. Teşekkür ediyorum Sayın","Bakan.","Sayın milletvekilleri, Hükümet adına, Dışişleri"
"s","S-ACABQq-0423-2399","Savunma Bakanının, Dışişleri Bakanının, başka","bakanların","üye olduğunu biliyoruz ve şunu"
"w","W-PA16B4A-0162-24","satılıktı, isterseniz bir de oraya","bakın...""","""Sağol bakarız,"" dedi Fuat. Gülerek"
"s","S-ACAAQq-0424-2294","satılmaktadır. Bence, öncelikle, buraya da","bakmak","gerekir fazla uzağa gitmeden. Değerli"
"s","S-ACABQq-0429-1032","sataşmaya! Sayın Meclis Başkanını, buradaki","bakanın","vekili, burada, İçtüzüğü rafa kaldırıyor."
"s","S-BEABXO-0444-154","sarışın ya... <gülme> Bakar tabi","bakar.","Nedir bu sarışın hayranlığı sende"
"w","W-QI42E1B-2939-1383","sarılıp uyuduklarını, yüzüme yabancıymışım gibi","bakarlar.","Hele de bolluğa düşmeyiversinler, dünyayı"
"w","W-OF10A2A-1787-2050","sarf etmeyişinde yatmaktadır. Bu açıdan","bakıldığında","Ar-Ge departmanlarının hayati bir önem"
"s","S-ADBBAo-0443-2178","sapa gelmez bir şeyler yaşamadım.","Bakalım","daha programın sonuna gelmedik belli"
"w","W-NA16B0A-1683-2179","sanıyorsunuz?"" demiştim. ""Siz benim bacağıma","bakabilirsiniz","örneğin."" Verdiği söylevin içeriğiyle kendi"
"s","S-BEABXO-0392-2405","Sanırım çekiyor. Memo atacaksan at","bak","üçüncü hah! Suzan çeksene o"
"w","W-EA16B2A-1563-2026","sanır, ama hiçbir şey düşünmez.","Bak","şimdi yan taraftaki masada oyun"
"s","S-AEABTZ-0040-2094","santral yapmalı mı, yapmamalı mı?","bakın","bu tercih hem ekonomik hem"
"w","W-PI41C1A-1421-262","santral mesajı ""Eğer ÖSS sonucuna","bakacaksan","ek olarak 1 milyon lira"
"s","S-AEABTZ-0040-821","santral emm macerasının geçmişine bir","bakalım.","76 yılında Akkuyu için yer"
"s","S-BEABXO-0007-2159","sanki öyle. Ben tek iyi","bakmadım.","Şey benim benim benim derdim"
"w","W-PI09C4A-1491-1640","sanki içlerinden ""Herif iyice korkmuş.","Bak","daha beteri olmadı diye Allaha"
"w","W-PA16B4A-0291-1270","sanki inadına, ortaokul öğrencisi gibi","bakıyordu.","Üzerinde beyaz fanila vardı. Vücuduna"
"s","S-BEABXO-0444-217","sanki dimi bi ara. Hani","bakmayınca","artık. Bi baksanız gerçekten tanıdığınızı"
"w","W-NA16B2A-0051-2421","sanki bir şey söyleyecekmiş gibi","baktı","Hikmet Bey'e, sonra o ruhani"
"w","W-NA16B1A-0858-1240","sandığın üzerine oturmuş, konuşmadan bize","bakıyordu.","Bu savaşta biz ne karar"
"w","W-LD02A4A-0537-48","sandığı yerlere bakacaktır; ve nereye","bakılırsa","bakılsın, bu yapı, kendisini okumayı"
"w","W-GE05A2A-1075-89","sanayileşmedeki rolüne emek süreçleri açısından","bakarken","""baskıcı bürokratik fabrika rejimi"" kavramını"
"w","W-PI31D1B-2329-1800","sanayi ve ticaret odası veya","Bakanlar","Kurulu. Hepsi trilyonluk işlerini bırakmışlar,"
"s","S-ADABLp-0061-1408","Sanayi dersin, liman dersin. Yani","bakın","şunu söylemek istiyorum. Diğerlerini bitirim"
"s","S-ACAAPZ-0028-694","sanatı çok seviyorlar. Eğer tarihimize","bakarsanız","bundan 2000 yıl önce yapılan"
"s","S-AEABUZ-0021-580","sanatçısı. Özellikle yerli dizi filmlere","bakın.","Dikkat ettiyseniz mesela bakıyorsunuz Özcan"
"w","W-RE30D1B-2121-2003","Sana'daki Türk okulunu ziyaret etti.","Bakan","Gül, ziyareti sırasında yetkililer tarafından"
"w","W-IA15B3A-0555-495","sana ne yahu? Kendi işine","baksana.","O, onun sorunu. Bak, nasıl"
"s","S-BEABXc-0167-2371","Sana kurşun kalem de getirdim.","Bak","her istedini yapıorum senin, kıymetini"
"s","S-BEABXO-0002-1486","Sana imzalatmaya getirmiştim. Nilay inceliyordu.","""Bakın","bakın ne yazmış"" dedi. Öğretmen..."
"s","S-BEABXO-0080-1833","sana hemen buluyorum. Tamam bak","bakalım.","<D 15> <B> almış lan"
"s","S-BEABXO-0093-1097","sana gösterecem, öğretecem. Hadi otur","bakalım.","Anlatmışlar burada. Bunlar nedir? Bak"
"s","S-BEABXO-0344-1448","sana diğcektik aslında gir bi","bak","diye. Ama sonra göremezsin diye"
"s","S-BEABXw-0408-38","Sana bi şey diyim mi","bak?","Birkaç sana ben kitap önereyim."
"s","S-BEABXO-0086-2239","sana bakıyım yeter. Tamam dostum","bak.","<B> Senin o güzel yüzünü"
"s","S-ADABLp-0062-493","saman. Dış koşullardan etkilenir. Burda","bakın","Türkiyede en yaygın olan budur."
"w","W-JA16B4A-1747-2446","sallıyor Çıt. ""Kalmayacağım, şöyle bir","baktım!""","İhtiyar, Çıt'ın kaslı omuzlarına, gençlik"
"w","W-OG37E1B-2922-565","sallayarak yaşlı bir adamın yüzüne","bakan-","bir prenses görmüş olabileceğini düşündüm"
"s","S-BEABXE-0082-2296","sallandırmadan böyle yakınlaştır. <D 3.08>","Bak","kameranın mesela gece özelliği var."
"w","W-CA16B1A-1286-1109","sallanan tüller, ağustos böcekleri, ona","bakıyorum,","söylediği o dönüşsüz yerde şimdi,"
"w","W-UA16B1A-3338-1191","salladı. ""Bu bir domates. Tadına","baksana.""","Ada, domatesten bir ısırık aldı."
"w","W-RA16B3A-0257-1882","saldırıyorlar ya... Gözlerini kısıp masadakilere","bakmadan","çelik gibi bir sesle sordu"
"s","S-BEABXu-0435-2126","salak bi kızım. Şu ele","bak","ele. Abarii! Ya çok iyi"
"s","S-BEABXl-0008-2096","Sakız. Yara bandı. <Gülme> Sakız.","Bağarmadan","oğlum bağarmadan. Yok lazım değil"
"w","W-LA16B0A-0287-592","saklı sanki... ZTteSQ, Alice'in nabzına","bakar","gibi tutuyor bileklerini, kendi bileğinde"
"w","W-KA16B1A-0546-470","saklı kalmış tecellisi de burada.","Bak","şöyle arzı izah edeyim. Şimdi,"
"s","S-BEABXO-0449-2161","Sakin. Ama Yasemin şunun kafasına","bak.","Bakma onlara şimdi bakma. Hayır,"
"s","S-BEABXO-0389-1741","sakat yerde. Çifte değil mi?","Bak","burası gelse zaten bu buraya"
"w","W-KA16B4A-0121-1873","sakalı karmakarış olmuş, hiçbir yere","bakmayan","anlamsız gözlerinden bir şey anlamanın"
"w","W-QD36E1B-2841-1402","sahtekâr gibi bakar. Aslında ona","bakılırsa","doğrusunu yapan da kendisidir; eline"
"s","S-BEABXO-0347-552","sahnesi, yok... Dört tane zaten.","Bak","burayı Eylül hiç şey yapmıyorum."
"w","W-OD02A2A-1413-1469","sahip olmasıdır. TOPLUM İnsanlık tarihine","baktığımızda","insanların hem karşılıklı gereksinimlerini gidermek"
"s","S-ACABFZ-0049-491","sahip olmadığı görülmüştür. Mazlum milletlere","baktığımız","zaman ise onların gerçekten de"
"w","W-MG37C4A-1285-527","saflığı olduğu, zamanın bugünkü noktasından","bakıldığında","daha iyi anlaşılıyor. Ismarlama özgürlüğün"
"w","W-UA14B1A-1597-2277","SADIK (Çobanın ensesinden tutar) Gel","bakayım.","ÇOBAN Ne var kurban? MUHTAR"
"s","S-BEABXw-0409-112","Sadede gel. Ne konuşcam, şimdi","bak.","Gürsel'imdeki geçen yıldan bu yıla"
"w","W-DA14B1A-1672-1049","sadece o, göz ucuyla ikimize","bakardı.","Burada... Ya da dönme dolaptâ;"
"w","W-LH09C2A-0276-1300","Sadece içkimi içiyordum. Her sayfaya","baktığımda,","""Acaba annem gördü mü? Bu"
"w","W-RA16B2A-0406-418","sadece ikimiz ve bize endişeyle","bakan","Serdar kalmıştık. Dide öfke dolu"
"w","W-SE36E1B-3294-25","Sadece ""İyi ki hep umutlu","bakmışım","ileriye"" diyebilirim. Edebiyat üzerinden hesaplaşmak"
"w","W-KE39E1B-3300-1071","Saddam rejimine, geçmişin kalıntılarını eşeleyerek","bakmak","gerekiyor. Hüseyin'in henüz Saddam olmadığı"
"w","W-KA16B4A-0712-960","Sabri. İçi rahatlamıştı. Isınmıştı. ""İşe","bak","sen!"" diye söylendi irikıyım olan."
"s","S-BEABXO-0091-2340","sabah oldu işte haberlere bakarken","baktım","2-2 kalmış. Son dakkada yediler"
"s","S-BEABXO-0012-2435","sabah akşam yakalım. Anne dedi","bak,","bir ayda bitti. <B> Bi"
"w","W-MA16B1A-0730-39","Saatlerdir uğraştım, söz dinletemedim. Uzaktan","baktım,","sizinle iki dakika konuştu, gidip"
"w","W-TH32D1B-2487-134","saatlerde ayrıldılar. Buddy son kez","baktı","Ege'ye her şey için teşekkür"
"w","W-PA16B4A-0162-1556","saat tamir ediyordu. Gözlüklerinin üstünden","bakıp","bizi görünce elindekileri bırakıp ayağa"
"w","W-TE09C2A-1267-1373","saat sekiz-dokuz arası gelip işarete","bakacağız","ve her şey yolunda anlamında"
"w","W-DA16B2A-1719-2090","saat geçtiğini sanıyordum. Kulübeden çıkıp","baktığımda,","çoktan iş işten geçmişti. Düşman"
"s","S-ACABTZ-0336-578","sa emm çalıştırılan nükleer santralardan","bakın","12.000-13.000 yıla yakın reaktör yıl"
"w","W-DF10A3A-1844-1928","Rumeli ve Anadolu kentlerinde muhtesiplerin","baktıkları","işlerin bütünü ""ihtisap Nazırı"" denilen"
"w","W-SA16B2A-1070-216","Rukiye çocuğu yanına çağırdı. ""Gel","bakayım","Abdullah."" Abdullah, iyice esmer kadına"
"w","W-RA16B3A-0257-626","Ruh fahişesi de olacaksın. Haa,","bak,","bu pazarda müşteri olmak da"
"s","S-BEABXO-0440-970","Robinyo ya pide gibi adam","baksana.","Ronaldinyo gitmiş mi lan Madrid'e"
"s","S-AEABI^-0330-2311","riyakat denen olaya hiç kimse","bakmıyor.","Riyakati olan insan idarecilik yapabilir."
"w","W-TI44F1D-5102-988","ribaundlara asılsın, biraz da sert","baksın","ya, kedi gibi saf bakıyo"
"s","S-BEABXu-0435-1213","rezil etmesin dedim ben. Haydi","bakalım","gece on ikiden sonraki muhabbetlere"
"w","W-NA16B4A-0431-2164","Reyhan teyzem olsa. Sonra saatine","baktı,","yerinde huzursuzca kıpırdadı. Gitmem gerek."
"w","W-NF25D1B-2157-1260","Resmi Gazete'nin dünkü mükerrer sayısında,","Bakanlar","Kurulu'nun kamu personelinin maaşlarının hesabına"
"w","W-FH09C1A-0807-2121","resim. Yeniyetme yaşlarındaki Hetzer; resme","bakan","gözlerini kapatır, tanıyıp tanımadığını tam"
"w","W-MA16B3A-0655-2036","renkli ışıkların yansıları arasından kendine","baksa...","Edinilmiş bilgilerle kurduğu bu düşünce"
"s","S-BEABXO-0056-2350","renk? Ne renk mi? Hiç","bakmadım.","Bergüzar Korel'inki pembeymiş. Pembe mi?"
"w","W-OI22E1B-2908-286","rengin.' Kelaynak hindiye şöyle bir","bakmış,","Ey sahtekâr demiş, utanmaz mısın?"
"w","W-HF10A2A-1876-1745","REFORM GEREĞİ Yukarıdaki çerçeve içinde","bakıldığında","kamu açıklarının Türkiye'nin ekonomik istikrarını"
"w","W-MH13C2A-1091-1726","reddetmek, olaylara günün retoriği çerçevesinde","bakan","birisi için kolay görünebilir; fakat"
"w","W-OD03A4A-0253-430","Recep olarak hatırladığım vardiya başına","baktı.","O, ""Koyuyorlar hocam, memnunuz!"" dedi."
"s","S-ADABPZ-0112-2033","reaksiyonu ve o sese sıcak","bakması.","Şimdi işitme kaybı olan bebek"
"w","W-TD43A2A-1811-2206","rağmen yapılıyor. Şiddete kurbanı açısından","baktığımızda","da şiddet hep yaşama hakkının"
"w","W-QB38E1B-2882-526","rastlıyoruz. İzlerin başladığı yere dikkatle","baktığımızda","hayretler içinde kalıyoruz. Çünkü kumlar"
"w","W-QA16B2A-1435-2498","Rakısından bir yudum alır, ""Verin","bakalım","reyinizi, size müstahaktır,"" diye mırıldanır."
"w","W-LH09C2A-0276-412","rakı alemi yaptım sormayın"" diyene","bakıyorum.","""Ne zaman lan?"" dediğimde çıkıp"
"s","S-ACABTZ-0336-728","rakamlar üzerinden gerçekleştiriliyor. Ve sayın","bakan","diyor ki işte 253 milyar"
"w","W-UE30D1B-2135-1082","Rajuthevar Baalu gibi birçok önemli","bakan","ve bürokrat ile görüştü. 5"
"w","W-LE39C4A-0571-2301","rahatsız. Ancak, rahatsız olan sadece","bakan","mı? Başesgioğlu'nun ""şu sözleri"" çok"
"w","W-MA16B4A-0772-1375","rahat bırakmazlar ki... O beklese,","bakalım","elin oğlu bekler mi? Mehmet'i"
"w","W-FA16B3A-0986-1615","PÜSSS... Bizim Büyük Oğlan, Vahdet,","Bak","Ne Yapmış? ""Sisi, Yunanistan Dışişleri"
"w","W-OF39C2A-1412-2223","puan ile ödüllendirmektedir. Buraya kadar","bakıldığında,","herhangi bir sorun görülmemektedir. Ancak,"
