"Register","Text","Left","-5;5","Right"
"w","W-RD39C3A-0585-448","Konsorsiyumun hisselerini Yunan Hükümeti'nin denetimine","geçireceğini","duyurmuştu. Konsorsiyumun büyük ortağı Kanadalı"
"s","S-ADABPZ-0357-1420","kongrenin, bu kongrenin gerçekleştirilmesinde emeği","geçen","herkese teşekkürlerimi ve saygılarımı sunuyorum."
"w","W-ME39E1B-2898-1798","komünist hareketi kimlik ediniminde üzerinden","geçemeyeceği","bir tercihde bulunmuş ve Türk"
"w","W-QA16B3A-0790-1213","komutları bir kez daha gözden","geçirdi.","Sonra arkasına yaslandı ve sanal"
"s","S-AEABTZ-0041-1873","komitesi olmak üzere başta emeği","geçen","tüm arkadaşlara teşekkürlerimi sunmak istiyorum."
"s","S-ACABPA-0434-417","Komisyonu'ndan, Plan ve Bütçe Komisyonu'ndan","geçti,","Meclis gündeminde beklemektedir. Eğer bu"
"s","S-ACABQq-0420-67","komisyon gelirse, biz buradayız. Tutanaklara","geçmesi","açısından... Efendim, hükümet, sıralarında var;"
"w","W-DI09C1A-0895-357","koltuğuna yerleşti. Ben de yerime","geçtim.","Arabayı yeniden çalıştırdım; taksi saatini"
"w","W-TI22C3A-1184-193","koltukların tepelerine terlikleri ile basarak","geçiyorlardı.","İlk bir adam geçti, terliklerinden"
"w","W-GG22C2A-1216-702","kolda onu ve Cengiz Tuncer'i","geçtik;","birbirine dolaşan acemi asker adımlarıyla,"
"w","W-TE05A3A-1451-95","kol attı, genişliğiyle bütün devletleri","geçti.","Bu arada uzak ve yakın"
"w","W-SA16B2A-0502-535","koku, aklını karıştırırdı yoksulluğun... Modası","geçmiş","bir yoksulluktu seninkisi. Tarih başlasa"
"w","W-QD02A0A-1696-228","kocaman, yakışıklı bir delikanlısın. Elime","geçen","her bilgiyi sana da söylerim."
"w","W-LI31D1B-2396-2388","Klaus Toppmöller'e teklif götürdüğü ve","geçen","hafta Alman hocadan ""evet"" cevabı"
"w","W-LI27D1B-2812-1873","klasisizmini etkileyen, çok sevdiği Roma'da","geçirmiş","olduğunu hatırlatmak isterim. 16. yüzyıl"
"w","W-TG09C3A-0019-2481","klasik gitarcıydı. Ferhat'a epey emeği","geçti,","iyi bir müzik adamının yetişmesinde"
"w","W-HE39C4A-0475-672","Kişiliğine değer verir. Kendisinden harekete","geçer.","İnsanlarının mutluluğunu savunur. Onlarla kenetleşir."
"w","W-FD36C4A-0341-2038","kişilerin varlığı, bir eylemin başına","geçtiklerinde,","ona, gerek eylem, gerekse örgüt"
"w","W-TD09C4A-0211-35","kişi, Aslanlı ve Demirli geçitlerinden","geçerek","eksi kırk derecede Alandüz'e girdik."
"s","S-BEABXn-0350-986","kişi ondan bi iki ay","geçiyo.","Bi daha aynı şeye başvuruyo"
"w","W-UE39E1B-3038-1512","kitleye doğru şekilde ulaşılması ise,","geçmiş","dönemlere ait bilgilerin veri madenciliği"
"s","S-BEABXA-0129-96","Kitlemişler. Hiç değilse korusunlar kilitlesinler.","Geçen","sene ben gittim de kilitin"
"w","W-KE06A1B-3618-2229","kitle iletişim araçlarının tekellerin eline","geçmesi","ve böylelikle kamuoyunun güdümlü olarak"
"w","W-QA16B2A-3350-1363","kitaplarında anlatıldığı gibi savaşarak ele","geçirmemiş.","Tarihlerini Tevrat'a dayandırmak isteyen İsrailli"
"s","S-AEABTZ-0337-2204","kitap okuyarak geçiriyorduk. Müzik dinleyerek","geçiriyorduk.","Arkadaşlarımız sevdiğimiz insanlardı. Ve onların"
"s","S-BEABXp-0156-931","kitabı var mı sende Turkish?","Geçen","yıl fotokopi ettirdiniz siz toplu"
"w","W-NI45F1D-4063-243","kiss my white ass"" demek","geçti,","lakin heriflerin beni Central Park'a"
"w","W-NE09C2A-0324-1760","kimseyle. Onlar gözümün ışığı. Onlarsız","geçecek","bir geceyi bile düşünemiyorum. Ne"
"s","S-ADBBI^-0326-764","Kimseyi taklit etmek aklımın kenarından","geçmedi.","Taklidim yapıldığı zaman hoşuma gidiyor"
"w","W-TA16B2A-1200-1890","kimseye kıyma, ağabeylerimi bağışla,"" demiş.","""Geçenleri","unutalım, günümüze bakalım. Her birine"
"w","W-SE30D1B-2089-1138","kimsenin suların kentin etrafındaki seti","geçeceğini","tahmin etmediğini savunmuştu. SALDIRIDA 5"
"w","W-SI37C3A-1235-2424","kimselerin enerji ve mevcudiyetleriyle ilişkiye","geçerek,","aynılarını kendi içimizde faaliyete geçirebiliriz."
"w","W-VI19E1A-4055-2292","Kimine gülüp geçtim, kimine dönüp","geçtim,","kimini de duydum duymazlıktan geldim."""
"s","S-BEABXg-0090-913","kim dediler. Bu sene bakıyo","geçen","sene attı 10 tane felan"
"w","W-TD02A4A-1401-2111","kilitli olmadığını anlayınca Fakültenin önünden","geçerek","gideceklerine belki de, Fakültenin içine"
"s","S-BEABXO-0012-1223","ki? Geçti geçti yok. Hazırlıkta","geçti","işte. Bana mesaj attı daha"
"w","W-NA16B2A-0742-2273","ki. Gözümün önünden eski sabahları","geçirirken,","Boksör bizim odanın kapısına vurarak,"
"w","W-IA16B1A-1942-2225","ki. Belki balık değil, postaldır.","Geçen","gün Sarı Nuri, bir asker"
"w","W-NB04A1B-4133-160","ki, gerçekten de bu noktalardan","geçen","eğri oluşturulabilsin. Uzaklıklar göz önüne"
"w","W-QE37C2A-0851-524","ki, fırsat bu fırsat anlatmadan","geçemeyeceğim!","Hem ilginizi çekmezse, kolayca bir"
"s","S-ACABQq-0422-1166","ki, bunların hiçbiri tesadüfî değildir.","Geçen","dönemde Türkiye'nin Avrupa'daki yerini tartışmaya"
"w","W-QI09C2A-1434-473","ki, arkadaşları günde 100-150 soruya","geçmişler","bile... Ada bir türlü buna"
"w","W-UG03A3A-2712-2443","ki, ""Türkiye böyle bir döneme","geçmek","zorundadır."" Biz şunu yaptık biliyor"
"s","S-ADABDp-0187-2191","ki üç. Kayıt... Baksana şu","geçen","gelen Adalet bey var ya,"
"w","W-SI31D1B-2354-1947","ki yanındaki arkadaşına vermeyerek, kaleciyi","geçip","içeri yuvarlıyor 2-0. Şimdi bu"
"s","S-BEABXO-0436-1816","ki niye geçinemedik mi diyo","geçinemediniz","de geldiniz yosa kiyfinizden gelmediniz"
"s","S-BEABXO-0343-1266","ki hakim bey, domatezi makinadan","geçiricez,","püre haline getiricez, süzücez zaten"
"s","S-ACABTZ-0336-250","Ki bütün potansiyeli toplasanız 300.000'i","geçmiyor.","Türkiye'nin çok altında. Elektrik Mühendisleri"
"s","S-ADABCo-0365-513","ki bu yasa genel kuruldan","geçtikten","sonra uygulamadaki bu yasal eksiklikler"
"s","S-BEABXw-0353-1830","ki bizim arkadaşın kocası felç","geçirmiş","demiş nerde yatıyor sigortada. Bu"
"s","S-ADABCo-0315-2493","ki 2010 ocaktan önce meclisten","geçmesini","planlandığını biliyoruz. 2010 yılıdan itibaren"
"w","W-LA16B2A-0621-1039","keşişin talihsizliği idi; çünkü birbirine","geçmiş","olan gür meşe dalları ışık"
"s","S-ADABPZ-0134-807","kez pek azı konu bağlamında","geçer.","Deyim olanaklarından söz edişim şu"
"w","W-BF10A2A-1365-245","kesmek zorunda kaldık. Neyse yıllar","geçti,","bizim oğlanın eğitim çağı geldi."
"w","W-VI45F1D-4816-1887","kesiyor, ohhh keyfim yerine geldi.","Geçen","hafta, mahşerin diğer 4 atlısı"
"w","W-RA16B4A-0901-1618","kesip pencerelere vitrinlere asacağım, gelip","geçen","mastürbasyon yapsın!"" diyor. ""Ayıp değil"
"w","W-SI44F1D-4743-1742","kesinlikle eminim. Hafızam beni yanıltmıyorsa","geçen","yıl Mart ayı başlarında açıldı"
"w","W-DA16B4A-1493-843","kesilmediği günlerindeyse saat-perilerinin, perili saatlerinin","geçip","gitmiş bir zamanın kaybolan güzelliklerini"
"s","S-ADABAo-0033-666","Kerime'de de Ehli Beyt ifadesi","geçti.","Nedir Ehli Beyt? Biz Hazreti"
"s","S-ACABQq-0426-2148","kepenk kapatmaktadır. Türkiye İstatistik Kurumunun","geçen","ay açıkladığı rakamlara göre, Adana'mız"
"w","W-KA16B0A-1703-50","kepengi nasıl kapattığını, sonra karşıya","geçip","seyrettiğini, tabelayı gururla okşadığını anlatmayı"
"s","S-ADABAo-0366-1473","kent soylular daha doğrusu gündeme","geçti.","Peki bu dönemde hiç başka"
"s","S-ADABPZ-0125-2118","kendisiyle emm büyük çaba gösteren","geçen","yıl da Kahramanmaraş'taki etkinlikte bu"
"w","W-PD02A2A-2046-595","kendisinin ve çocukluğun da değişim","geçirdiğini","söylemek mümkün. Anne/baba Anne/baba çocuğuna"
"w","W-PI05C3A-0573-2345","kendisini hayranlıkla süzen kalabalığın arasından","geçti.","Hem belli belirsiz boyanmış pırıl"
"w","W-IA15B3A-0555-2028","kendini tüketeceğini düşünüyor; her şey","geçer","gider; insanlar, mevsimler, ağaçlar, yapraklar,"
"s","S-BEABXg-0088-924","kendini geliştirdi falan filan dersi","geçti","yüzme dersini heye. 5 kişiden"
"w","W-UC05A2A-1467-387","kendini eserine veriyorsa, nasıl kendinden","geçip","trans haline geliyorsa, anne ve"
"w","W-PI09C2A-1320-1684","kendine uygun oluyor. ""Tesettür"" sorunlu","geçmişti,","""Cinsel Sapmalar ve Aile"" konusu"
"w","W-OA16B4A-0178-652","kendimi asla affetmem diye iç","geçirdim.","Yaptığım şeyin aptalca olduğunu düşünsemde,"
"w","W-GI09C4A-1342-2079","kendime ""Acaba o kışı nasıl","geçirdi?","Ya bu kışı nasıl geçirecek?"""
"s","S-BEABXO-0358-1083","kendimde başaracam. Ben gidiyorum, saat","geçti","artık. Nereye, internete mi? Sohbetine"
"w","W-ZI45F1D-4783-2044","kendi şarkılarının üzerine yoğunlaşan grup,","geçen","bu süre içerisinde bir çok"
"w","W-JC06E1B-3084-207","kendi özerk eleştiri, tartışma süzgecinden","geçirmeyen,","ezberci, aktarmacı, bir öğrenci ve"
"s","S-ADABPZ-0134-554","kendi zamanıdır. Özne kendi zamanını,","geçmiş,","şimdi, gelecek ardaşıklığı içinde kendi"
"s","S-ACABFZ-0049-311","kendi tarihsel geleneğine göre hayata","geçirildi.","Devlet, düşman ilan edildi. Devlet"
"w","W-PD03A1A-3341-599","kendi sorunlarıyla ilgili olarak eyleme","geçmesine","yardımcı olduk. Yurttaşların gereksinimlerinin nasıl"
"s","S-BEABXn-0350-1279","Kendi adamları. O. O başa","geçerse.","Hala... İşte emekli oldu askerlikten."
"s","S-BEABXf-0171-393","kenarı. Bakalım inşallah ii olur,","geçen","sene çok memnundum, memnun ayrıldım."
"w","W-PG09C4A-0224-2356","kenarlı şapkası, her gün önünden","geçtiğim","halde farketmediğim bu dilencinin yanık"
"w","W-UG37C3A-0733-886","Kenan Işık'lı o turneyi... Hayatın","geçip","gittiğini bilmek, gene de onun"
"s","S-ADABCo-0027-1770","kemeri geçmiyor bu hani şeyden","geçiyor","şöyle bi şöyle bi şey"
"w","W-YI45F1C-5071-405","Kelly Osbourne'a yazıktır gariban deyip","geçiyorum","da, Natalie Portman'a ne demeli?"
"w","W-NI09C3A-1445-1989","kelepçe, ayaklarına elleriyle birleşen zincir","geçirildi,","Sadun Aren'in ve diğerlerinin. Böyle"
"s","S-AEABAo-0019-2242","kedi geliyor <Gülme>. Sever misiniz?","Geçiyor","onlar öyle hiç. Ahh ah…"
"w","W-PD43C2A-0656-528","kaçmamak lazım. Ama partiyi ele","geçirme","adına, ideolojiye ve siyasi seviyeye"
"w","W-RA16B0A-0151-827","kaçakların evi sahipsiz yollar... Mezarlıklar","geçiyorsun,","galeriler, marketler, dev alışveriş merkezleri,"
"s","S-ACAAQq-0424-98","kaçak mazot ve türevi ele","geçirildi,","bu olaylarda 722 kişi yakalandı."
"w","W-FA16B1A-1920-125","Kaç yıl oldu Galatasaray'ın oradan","geçtimdi","hiç beğenmediydim orayı, amanın ne"
"s","S-BEABXO-0075-1138","kaç oldu? Bilmem. 11'i 8","geçiyor.","Mersin'e gidek mi lan? Mersin’e"
"s","S-BEABXu-0435-1713","kaç diyosun? Geçiniz lütfen! Kaç?","Geeeç!","Dur bi Dakka ben daha"
"s","S-ADAACo-0295-2381","kazı yapıldığı ihbarı üzerine harekete","geçti.","Bölgede yapılan incelemede yarım metre"
"w","W-TI09C3A-1086-670","kazsınlar"" ve ""Buradan bir atlı","geçti""","uzun havaları böyle bir duygu"
"s","S-ADBBAo-0443-1538","kazası olarak anlattım herkese. Öyle","geçiştirdim.","Peki neden hep abinizin trafik"
"s","S-BEABXL-0123-1295","kazanıp, girip, atıyorum 1 yıl","geçtikten","sonra ben serdar hocayla görüşecem"
"w","W-LH03A2A-0517-1883","kazanılan Malazgirt Zaferi'nin ardından Anadolu'da,","geçmiş","yüzyıllardakinden farklı, değişmeyen ve kalıcı"
"w","W-TI31D1B-2355-2133","kazanmakla gerçekleşmiyor."" Kezman sakatlığının tamamen","geçtiğini","de sözlerine ekledi. Bu arada"
"w","W-UF25D1B-2164-233","kazanma yönündeki çabalarını artırmak"" dedi.","Geçtiğimiz","birkaç yıllık dönemde sektörün büyüme"
"w","W-CD09C2A-0207-880","kazandı. Zararını çıkarıp kâra bile","geçmişti!","Cantürkler iyi para kazanmaya başlamışlardı."
"w","W-DI09C2A-1054-22","kazanarak yönetimi tek başına eline","geçirdiği","yazılıydı. Cafer Demiral böyle bir"
"w","W-EA16B3A-0570-1312","kaza geçirmemiz de sözkonusu! Kazayı","geçiremesek","bile öldürücü yılanlarımız geceleri görevde..."
"s","S-BEABXO-0075-1731","Kayseri Sporun ee takım polisi.","Geçen","geldi ya Adanaya. Hıı. Kayseri"
"w","W-VD30D1B-2183-1731","kaynağını sordu. Vural ayrıca, Gökçek'in","geçen","mart ayı başında Umre'ye gittiğini"
"w","W-QG37E1B-3045-1463","kaynaklardan faydalanmayı, kültürel sınırların her","geçen","gün biraz daha zayıfladığı bu"
"s","S-AEABUZ-0022-89","Kaynak yayınlarında bu çocuğun ele","geçirdiği","yazışmalar çıktı. Tavsiye ederim alıp"
"s","S-ACABQq-0421-800","kaynak sağlama potansiyelinin nasıl harekete","geçirileceğine","ilişkin önerileri bilginize sunacağım. Ülkemizde"
"w","W-PE30D1B-2086-1823","kaydettiler. Askeri merkezlerde başvuruları gözden","geçirilecek","olan Iraklı muhaliflerin, daha sonra"
"w","W-QE30D1B-2097-98","kaydettiler. 11 Eylül Soruşturma Komisyonu'nun,","geçen","hafta açıkladığı inceleme raporunda, Usame"
"w","W-HD02A1B-3796-655","kaybolan kişinin, belli bu sürenin","geçmesi","koşulu ile yargıç ölümüne karar"
"s","S-ADABPZ-0374-1057","kaybedilmiş Amerika Irakta kaybetmiştir. Iraktan","geçmesi","mümkün değildir. Neden? Çünkü bakın"
"w","W-TG09C2A-1174-1897","kavuşmuştu. Ama sık sık kontrolden","geçmesi","gerekiyordu. Yemekten sonra, Bergüzar'ın ısrarcı"
"s","S-ADABPZ-0134-426","kavrayış gücüne geçerek, kavrama gücüne","geçerek","aaa bilim felsefesine geçtiniz eğer"
"s","S-ADABPZ-0134-908","kavrayış gücüne geçerek bilinç felsefesine","geçtiniz.","Ondan sonrada örtük ve açık"
"s","S-ADABPZ-0116-945","kavramı bir proje konsepti içinde","geçmesi","gerekiyor. Bir proje disiplinli oturması"
"s","S-BEABXO-0012-2382","kavga ediyolar. Geceleri off bazen...","Geçen","sene yazın <D 1536> Mustafa,"
"w","W-GE39C4A-0195-1019","katıldıkları ve bu suretle adı","geçen","ile ilgili döviz ve altın"
"s","S-BEABXO-0344-2018","katlasana peçeteyi. Saat beşi on","geçiyo","benim kalkmam lazım. Soner bi"
"s","S-BEABXO-0450-2211","Katar'da baban? Kaç senedir Katar'da?","Geçen","sene gitti sanırım ya bu"
"w","W-NG37C0A-0192-1599","kasetler o tanıtım yazısında sözü","geçen","üç yüzden fazla prodüksiyondu. Peki"
"s","S-ACABQq-0423-2398","karşıya getirmek aklımın köşesinden bile","geçmez.","Yani, hiç söylemediğim sözleri söylemişim"
"w","W-RG22C4A-0022-1787","karşıtlarınınkileri. Köprünüz olmazsa ne sesiniz","geçer","karşı kıyıya, ne karşı kıyıdan"
"s","S-BEABXO-0455-2106","Karşına çok iyi bi insan","geçecek.","Ay inşallah Şule Abla. Çok"
"w","W-QE39C3A-0328-1968","karşın, oy verenlerin oranı %60'ı","geçmemiştir.","Üstelik oy verme işlemlerinde yolsuzluklar"
"w","W-SA16B4A-0047-1548","karşımdaki koltuktan kalkıp masadaki yerine","geçiyor.","Tedirginliği dağılmış gibi. Mavi gözbebeklerinin"
"w","W-NE39C3A-0614-185","karşılığında elde edilen malların devlete","geçeceği","karara bağlandı. DGM'lerin görevli kılındığı"
"w","W-TE36E1B-3353-1555","karşılaşmayla bitmez. Zamanının çoğunu Türkiye'de","geçirmeye","başlayan ve ünü gittikçe yayılan"
"w","W-PI31D1B-2351-1413","karşılaşmada Litvanya, Fransa'yı 74-70'lik skorla","geçmeyi","bildi. İsveç'in başkenti Stockholm'de devam"
"w","W-OD02A2A-2052-429","karşılamak. 10. Ülke genelinde sınıf","geçme,","sınıf tekrarı, okullar arasında dikey"
"w","W-UB04A1B-4341-2282","karşı şiddet grafiğinden, deneysel noktalardan","geçirilen","bir eğri yardımıyla elektron kaçış"
"s","S-ADABCo-0247-92","karşı alıcağı yeni önlemleri kongreden","geçirmesini","zorlaştırıcağına dikkat çekiliyor."
"w","W-TI41C3A-1344-985","KARŞILAŞTIRILMASI Ölüm ile yenidendoğum arasında","geçen","süre Dört ay. Eğitim Bedia,"
"w","W-KI31D1B-2425-439","kart ile tehlikeli konumda bulunurken,","geçen","haftaki Vanspor maçında kart gören"
"w","W-QI09C2A-1434-1418","Karnım zil çalıyor... Saat 18.30'u","geçiyor...","Abidin Bey gitmiyor... Acaba girsem"
"w","W-KG24D1B-2234-128","karikatürünün üzerinden tam 23 yıl","geçti.","Çizgiyle haşır neşirliği ise ilkokul"
"s","S-BEABXl-0008-814","kardeşini sevyor mu? Kıskanyor. Hıı.","Geçen","bebeğini aldı eline. Çekti oynamasın"
"w","W-TH09C2A-0838-765","kararının üzerinden yaklaşık bir ay","geçti.","Bu süreçte kamuoyu, siyasi ve"
"w","W-ME05A1B-3918-1723","kararının yayımlanmasından sonra on yıl","geçmedikçe","aynı kanun hükmünün Anayasa'ya aykırlığı"
"s","S-ACABQq-0422-1201","kararlaştırılmıştır. Kopenhag Zirvesinden bu yana","geçen","dönemde, Avrupa Birliğiyle üst düzeydeki"
"s","S-ACABQq-0422-983","kararlaştırıldıysa, bütün bunlar geçerlidir. Gözden","geçirilmiş","Katılım Ortaklığı Belgesi ışığında yeni"
"s","S-ADABCo-0235-71","karar verildi. Yüz duruşma böyle","geçti.","Soruşturmadaki operasyon ve zanlı sayısına"
"s","S-ADABII-0439-1496","karar verdim. Peki şimdi konumuza","geçersek","bireysel emeklilik ile ilgili yani"
"w","W-TA16B4A-0090-1161","karar verdi. Orkestra dans müziğine","geçmişti.","Pistte dans edenler vardı. Onları"
"w","W-UE39C4A-0903-729","karar alır. Talat, Güney Kıbrıs'a","geçip","AKEL ve DİSİ ile görüşeceğini"
"w","W-VI22E1B-2915-1740","karanlıkta kemiricilerin bir yuvadan diğerine","geçerken","zeminde çıkardığı sesten, bunların bulunduğu"
"w","W-LA14B1A-1709-2474","KARAGÖZ'ÜN DÖNÜŞÜ (Olay, zamanımızda İstanbul'da","geçer.","Panoların arkasını boydan boya çevreleyen"
"w","W-CA16B1A-1916-1895","Karada sürücülerin başının arabası öne","geçmiş,","yine yollara düşmüşler. Git babam"
"w","W-IA16B3A-0041-1041","kapısından, torununun kolunda son kez","geçerken,","hafifçe sendeledi, o kadar. GECE"
"s","S-BEABXO-0071-1985","kapının önü gene aynı oluyor.","Geçen","gün ben buradan cumartesi günü"
"s","S-ACABFZ-0049-1724","Kapı kulluluktan yurttaşlığa başka nasıl","geçilir?","Atatürk, bunu sağlamış ve yaptığı"
"s","S-ADABPZ-0374-1368","kapı burdan geçer, bu coğrafyadan","geçer","ozaman bu coğrafyaya göz dikmemeleri"
"w","W-ID03A1A-1517-979","kapsıyor. Anlatım birimlerinin kısaca gözden","geçirilmesi,","anlatının ayrıntılı incelenmesi sırasında kullanılabilecek"
"s","S-ADBBI^-0042-1609","kapsayan bir toplantısındaydık. Bunun zabıtlara","geçmesini,","kullanılmasını istedim. Herkes, ""Aman ne"
"s","S-AEABTZ-0040-2276","kapsamında ıı siz serbest piyasaya","geçmeyi","uman ya da planlayan Türkiye'de"
"w","W-OI37E1B-3058-1952","kapsamayan bir algı. Tarihini bilmeyen,","geçtiği","yollar dışındakileri bilmeyen. Yaşamı bu"
"w","W-KC06A3A-1053-140","kaplar. Ortasından da Brahmaputra Nehri","geçer.","Bu nehrin su kaynakları kuzeyden"
"s","S-AEABTZ-0040-1059","kapatıldı. Şimdi burada referandum kelimesi","geçti,","dikkatinizi çekti mi? referandum diye"
"w","W-OA16B4A-0167-912","kapattım kapıyı, fenerleri açıp odunluğa","geçtik.","Tünele gidiyordum ki beni durdurdu,"
"w","W-EA16B2A-0448-321","kapanan köknarlar. Dolunayın ışıkları bile","geçemiyor.","Ormana giremiyor. Daha çok gökteki"
"s","S-ADABPZ-0125-1284","kapamışlar. Girip hemen lastik pabucunu","geçirmiş","ayağına. Ne yapıosun demiş ondan"
"w","W-EA16B2A-0744-2171","kapadı. ""Gidiyor musunuz? Haydi bakalım,","geçmiş","olsun. Seninle yeterince ilgilenmedim, ama"
"s","S-AEABTZ-0040-1498","kanunlarına bu insanlara dayatma da","geçirmicez.","Sağduyulu insanlar da buna izin"
"s","S-ACABPA-0434-1493","Kanun-i Esasi ile meşruti monarşiye","geçtiği","1876'dan bu yana değişik biçimlerde"
"w","W-GF05A1B-4386-44","kanlan ile işlem yapabilme durumuna","geçilebilecektir.","SONUÇ Günümüzde bankalar firmalara verilen"
"s","S-ADABPZ-0125-760","kanaldan yürüyor, iç denize Akdeniz'e","geçiyor","gemi, Marsilya'ya geliyor, orda aynen"
"s","S-ADBBI^-0326-1747","Kanal D'ye umum müdür olarak","geçti.","Ve henüz Show'daki programlarım bitmemişti"
"w","W-JA16B2A-0759-998","kanaat getirmiş olacak ki yolu","geçerek","meydanın ters yönünde bulunan küçük"
"w","W-UA16B2A-1206-2014","kamyon geçti. O arada, karşıya","geçivereyim,","dedim. Bir gürültü oldu. Kalabalık"
"w","W-UE36E1B-3296-2130","kamuoyu oluşturup, uluslararası kuruluşları harekete","geçirecek","ne karizmatik bir şahsiyetleri ne"
"w","W-HF10A2A-1850-1545","kamu ekonomisi üzerine araştırmalar yaparak","geçiren","çağımızın büyük filozoflarından James M."
"s","S-BEABXO-0340-2407","Kampüsü’ne Kampüsü’ne geçip 4 yıllığa","geçmeyi","düşünüyorum yani. Eğer 4 yıllığı"
"w","W-QE08C2A-1513-693","kamplarındaki gündelik hayat ve vakit","geçirebilmek","için başvurulan yöntemler, kadın asker"
"s","S-BEABXs-0130-748","kamera karşısına geçmek arkadan Onur'da","geçmedi","mi? Hanımın Çiftliğinde daha bugün"
"w","W-SI22C2A-0701-2096","kalıyorum. Aradan o kadar zaman","geçmişti","ki hatırlamıyordum yüzünü. Hoş geldin"
"w","W-NI09C3A-0652-2385","kalırsa Türkiye'nin sorunu, devletin ele","geçirilmesi","değil, ele geçirilememesidir. Bir zamanlar"
"s","S-ACABTZ-0336-1969","kalırken diğer yörünge sağ kanada","geçebilir.","Fakat her 3 durum içinde"
"w","W-IE39C2A-0676-426","kalır. Libyalılar kurulacak hükümetin başına","geçmesi","isterler. Fakat Vahdeddin'e İngiltere ve"
"s","S-BEABXO-0450-2172","kalır bu sefer diye düşünmekteyim,","geçen","geldiğinde 10 gün kalmıştı. Hı-hıı."
"w","W-QI09C2A-1434-421","Kalp, Sıdıka, Mavi... ANNEEE! KADİRCAN","GEÇEN","YIL DA KURSA GİTMİŞ! Ada"
"s","S-ADABPZ-0135-5","kalmıştır. Önce bu mirası sorgudan","geçirmeliyiz.","Aklın yolu bir değildir. Parasal"
"w","W-KC06A3A-1053-2149","kalmış, parkın ön ve arkasından","geçen","yoğun trafiğin yol açtığı egzoz"
"s","S-BEABXW-0173-1955","kalmış yani... Muhafiyete kalmış ama","geçti.","Ben de şeyle tanışmıştım ilk,"
"s","S-ACABQq-0420-762","kalmayacaktır"" dedi. Aradan altı ay","geçti;","Türkiye'nin tepkisi hâlâ sözde... Hâlâ"
"s","S-ADABCo-0247-1585","kalmaya çalışan sigorta devi AIG'nin","geçtiğimiz","günlerde yöneticilerine 165 milyon dolar"
"s","S-BEABXO-0086-2040","kalmamış lan. Bitti ya soyuldu","geçen","gün komple. Bitti. Rızanınkilerde öyleydi."
"s","S-BEABXO-0012-2262","Kalma yok geçti mi ki?","Geçti","geçti yok. Hazırlıkta geçti işte."
"s","S-BEABXJ-0076-1375","Kalkcaz ama. Biraz daha zaman","geçirelim.","Uykum var. Uykum var uykum."
"s","S-BEABXJ-0076-1743","kalkarız zaten. <B> Biraz daha","geçsin","zaman. Senin dediğin mağaza nerde?"
"s","S-BEABXO-0380-2139","Kalkamıyu diyi su dökmeye gitsin.","Geçen","gün de doktora götürmüşler Balcılar'ın"
"s","S-ADAB]o-0193-830","kalitesi ön plana çıktı. Yani","geçen","sene tamam. Defansı ortasında <B>"
"s","S-BEABXA-0129-1920","kaleminden çıkan ve sonra kağıda","geçmiş.","Hmm, hmm. Her şey bizim"
"w","W-OH37C0A-0219-1503","kaldığı günler boyunca hafızasını satarak","geçinebildiği","ta ki bir gün gelip"
"s","S-ACABQq-0429-1823","kaldırılsın. Özü bu; okudum, zabıtlara","geçirdim","aynen. Şimdi, bu konuda benim"
"s","S-ADABCo-0176-2463","kaldırdılar. Ordu Valisi Ali Kaban","geçen","hafta hijyen ve dinen uygun"
"s","S-BEABXw-0391-1085","kaldırdılar. Ne? Genç Turkcell ya","geçen","sene ne güzeldi. Hani onun"
"s","S-AEABUZ-0021-2431","kaldık seslendirmede Ekrem beyinde eline","geçemicek","buyrun. Buyrun. <B> Tesadüfi geldiniz."
"s","S-BEABXO-0122-2186","kaldı sınıfta, sonra meslek lisesine","geçti.","Eğer geçseydi onu da almicaklardı."
"s","S-ACAAFZ-0048-1484","kalacak olanlar 45 bin kişiyi","geçemez","diyorlar. Çocuklar da buna dahildir"
"s","S-AAABLp-0158-1714","Kahverengi... O zaman bu adı","geçen","ovalar Türkiye ekonomisine tarımdan çok"
"w","W-HG37C4A-0761-800","kahramanlarından biri olarak birkaç yılını","geçirdiği","Vercors'un rahibiyle ilgili bir anısını"
"w","W-OI22C3A-0727-2187","kahkahalarla gülmüşler. Aradan 15 gün","geçmeden","at bir gece ansızın dönmüş."
"w","W-SI45F1D-4695-536","kaftan (filmde Prens Leopold olarak","geçiyor).","Politik emelleri doğrultusunda her türlü"
"w","W-SA16B4A-3367-433","kafasında dolaşmaya başlayınca gülümsedi. Karşıya","geçecekti;","buna mecburdu. Köprüyü düşündüğü süre"
"w","W-KD03A0A-0261-666","kadın başbakanlar, kadın cumhurbaşkanları görmeliyiz.","Geçmiş","yıllarda Behice Boran, Türkiye İşçi"
"w","W-LD02A1A-0605-2278","kadrolarca yönetilen bir holdingleşmeyi yaşama","geçirerek","başarılabilir. Ayrıntıları bu tartışmayı da,"
"w","W-JA14B1A-1689-1803","KADIN kalır.) RADYO Açın kapıları,","geçsinler.","Başkası gelmesin (Kapılar açılınca ölüleri"
"w","W-OD02A2A-2052-1118","kademelerden ikincisi olan şube müdürlüğüne","geçebilmelidir.","Bu noktadan sonraki yükselmelerde liyakat"
"w","W-FA16B1A-1503-1611","kadarmış, demiştiniz film klişelerinin ötesine","geçerek.","Mükellef bir kahvaltı hazırlamıştınız pansiyonda."
