"Register","Text","Left","-5;5","Right"
"s","S-BEABXn-0349-2410","sen sağ tarafa taşıycan. Taşımaya","çalışacan.","Hı hıı. Onlar o tarafa."
"s","S-BEABX{-0085-1587","Sen ne yapıyorsun nasıl gidiyor?","Çalışıyorum.","Çalışıyor musun? Sen aynımı belediyede"
"s","S-BEABXg-0070-2114","sen ders çalış diye hani.","Çalışırım","ya zaten bundan sonra zaten"
"s","S-AEABPZ-0331-2200","sempozyum sırasında ön plana çıkarılmaya","çalışılmıştır.","Bir ağaç yetiştirmek için en"
"w","W-LD39E1B-2927-1554","seminerden sonra 14 ilde, program","çalışmalarında","görevli diğer öğretmenler için de"
"w","W-QF25D1B-2161-1948","sektöründe yatırım yapılacak. Şu anda","çalışmalar","sürüyor. Hidroelektrik sektöründe imzalanan yeni"
"w","W-PD10A1A-2076-113","sektörde kayıtlı işyerlerinde kayıtsız olarak","çalıştırılan","tüm işçilerin de enformel istihdam"
"w","W-PD10A1A-2076-1538","sektör işçileri ve ev hizmetlerinde","çalışanların","izlediğini ortaya koymuştur. En yüksek"
"s","S-ACABTZ-0336-1066","sektör içersinde sektörün içersinde yapılmış","çalışmalar,","hem bizlerin yaptığı çalışmalar hem"
"w","W-HE39E1B-2836-2193","sekizinci merkezi olacak. Tıp merkezi'nde","çalışacak","hemşiresinden doktoruna kadar herkes Amerika'da"
"s","S-ACABQq-0423-44","SEKA Akdeniz İşletmesinde 590 personel","çalıştırılmaktadır.","Bu işletmede çalışan az sayıdaki"
"w","W-TE36E1B-3355-984","Schützenberger 1980'lerin başlarında ortaya koyduğu","çalışmasıyla","Schützenberger, her ailede var olan"
"w","W-OF18E1C-4160-1224","sağlığı ve iş güvenliği tüm","çalışanlarımızın","vazgeçilmez önceliğidir. Bu konuda sorumluluk"
"s","S-ACABQq-0421-1304","sağlık paketi çerçevesinde, kamu sigortacılığını","Çalışma","ve Sosyal Güvenlik Bakanlığının çatısı"
"w","W-VD02A1B-4622-1087","sağlık kuruluşlarına başvurmaktadır. Bu anlamda","çalışmamız,","içerdiği verilerle bir geleneksel tıp"
"w","W-TE05A1B-4244-1365","sağlık kurallarına uyulması ve fabrikada","çalışacak","olan işçilerin Osmanlı tebasından olması"
"w","W-UI44F1D-4762-1986","sağlık bakanlığı atamalarını bekleyeceğim, hastanede","çalışmanın","meslek doyumu açısından daha iyi"
"w","W-PF25D1B-2159-23","SAĞLIK KURULUŞLARI SIKINTIYA GİRER Bütün","çalışanların","özel sağlık kuruluşlarından faydalanması sebebiyle,"
"s","S-ACABQq-0422-815","sağlayacaktır. Önümüzdeki dönemde mevzuat uyum","çalışmalarının","hız kazanacağı düşünüldüğünde, komisyonun kurulmuş"
"w","W-PC06A2A-1179-397","sağlayacak, Tüm mobil sistemlerle birlikte","çalışabilecek,","Binaların içinden kesintisiz konuşma yapabilecek,"
"s","S-AEABTZ-0040-933","sağlayabiliyoruz. Şöyle ki Karadeniz konusunda","çalışmalarımız","yıllar aldı yani ben de"
"s","S-ADABCo-0179-1803","sağlamak amacıyla 200 güvenlik görevlisi","çalışıyor.","Bir cumhuriyet anıtı da dikilen"
"w","W-NF05A1B-4437-1752","sağlama da birçok zorluk yaşanmaktadır.","Çalışanların","moralinin ve verimliliğinin artırılması için,"
"w","W-CD02A1B-3499-1636","sağladığı yöntemler) söz konusu kurumlaşmış","çalışma","alanına yasal bir dal olarak"
"s","S-AAABXN-0004-255","saçma olur yani. Mesela kimlerle","çalıştığını","falan bilmiyorum sen olsan her"
"s","S-ADABPZ-0125-1388","sayısının arttırılmasına yönelik önemli bir","çalışma","yapıldı. Tabi bu etkin emm"
"w","W-UF25D1B-2154-1057","sayısına bağlı olarak artacak. Eşi","çalışmayan,","dört çocuklu bir işçinin eline"
"w","W-UH03A2A-2023-1131","sayısı yüz olup kendi evlerinde","çalışırlar.","Evliya Çelebi bunların geçit alaylarında"
"s","S-BEABXW-0173-1901","sayısı az olur ama santralde","çalışıyomuş","o telefon... En güzeli zaten..."
"w","W-NA16B4A-0040-1928","sayın Valim. Ben bu herifle","çalışamam.""","""Bu herifi başımıza musallat eden"
"s","S-ACABQq-0425-1000","Sayın milletvekilleri, kamunun yeniden yapılandırılması","çalışmaları","çerçevesinde, daha önce, vergi politikalarını"
"s","S-ACABQq-0429-537","Sayın Başkan, bu Meclis böyle","çalışmaz,","günahtır, yazıktır; kapatın Meclisi. Yazıktır."
"s","S-ACABQq-0429-538","Sayın Başkan, bu Meclis böyle","çalışmaz!","Sayın Başkan, kapatın Meclisi. Sayın"
"s","S-ACABQq-0426-2349","Sayın Bakan öyle söylüyor. ORÜS'te","çalışanlar,","Bolu'da çalışanlar. Yok mu Bolu"
"w","W-QC05A2A-2047-2384","sayıda kuram bu soruları yanıtlamaya","çalışmış,","ama oyun çok yönlü bir"
"w","W-PI37E1B-3059-297","sayıda kadından biri olduğu için),","çalışma","grubu toplantısında sözleri ile, onun"
"w","W-JI37E1B-3054-1099","Sayfaları çevirip derginin içine girmemeye","çalışacağım.","Dergi kapaklarına tek tek bakmak"
"w","W-MD36E1B-2855-1362","Sayfa sayfa karıştırıp, burada anlatılmaya","çalışanların","izlerini arayınız. Fakat asla unutmayınız."
"s","S-AEABUZ-0021-989","sayarak ağızlara uyarlıyoruz. Ve redakte","çalışmaları","bu şekilde oluyor tabi ki."
"w","W-TE39C1A-1398-2177","sayarak ""çoğulculuk"" adı altında ayrıştırmaya","çalışırlar.","Bu çabalamaya; bir dönemin ""Sosyalist"
"s","S-ADABCo-0359-1265","sayar."" Atatürk ve cumhuriyetçilik başlıklı","çalışmadaysa","Atatürk hakkındaki diktatörlük iddialarına yer"
"w","W-JE05A4A-2611-226","savunmak için Müslümanların desteğini sağlamaya","çalıştı.","Müslüman sultanlar ve datular ise,"
"s","S-BEABIs-0015-839","savaş yıllarına Atatürk’ün Atatürk’ün Atatürk’ün","çalışmalarını","ve bu 3 kadının savaş"
"s","S-BEABXO-0149-337","satıyı pasta yapıyı, bizim Seydametin","çalıştığı","yerin pastalarını, düğün pastalarını yapıyılar."
"s","S-ADABCo-0315-1789","satın almaya çalışıyor. Para vermeye","çalışıyor.","Bizde tam tersi. Tam tersi."
"w","W-OD02A2A-2049-1727","satın alanların aldığı (çalışan %66.7,","çalışmayan","%62.7) saptanmıştır. Çalışan grupta makarnayı"
"w","W-OF25D1B-2790-791","satın alabilecek. Sermaye artırımı dahil","çalışma","planı ortaya çıkarıldıktan sonra, TKB"
"w","W-PD02A2A-2046-1496","saptanmıştır. Okul başkanlığını üstlenen öğrencilerin","çalışmaları,","öğrenci-okul yönetimi diyaloğunu ve yakınlaşmasını"
"s","S-ADABPZ-0134-2387","saptanmadan sorunun öbür tarafına bakmaya","çalışalım.","Tekilde kategorik önerme bu böyledir,"
"w","W-CE39E1B-2888-2147","saptamayı deniyor. Ana konumuzun dördüncü","çalışması","Metin Çulhaoğlu'nun imzasını taşıyor. Önceki"
"w","W-MD02A1B-4503-624","saptama amacıyla yapılmış bir üçgenleme","çalışmasıdır.","Araştırmanın evreni, Türkiye'de M.E.B.'na M.E.B.'na"
"w","W-TB04A4A-1897-1278","sapma toplamlarının kareleri minimize edilmeye","çalışılmaktadır.","Bu amaçla, FLDF'ye yakın bir"
"w","W-KD02A4A-0638-1308","sanıp aksiyonu o yolda sürdürmeye","çalışmak","demektir; bunu öküz de böyle"
"w","W-LF05A1B-4456-1736","SANDFORD, İngiltere'de mükellef araştırmalarıyla yaptığı","çalışmada,","vergi gelirlerinin yüzdesi olarak her"
"s","S-ADAB^Z-0370-2283","sanayileşmiş olarak düşünürsek bi dershanede","çalışcam","yani emm bi devlet kurumunda"
"w","W-SD18E1C-4173-1038","sanayi işletmelerini geliştirme çabalarının desteklenmesine,","çalışma","hayatının sağlıklı ve verimli bir"
"w","W-LF10A2A-1853-2063","sanayi ilişkilerini irdelemek. YÖNTEM Rekabet","çalışmalarında","çeşitli yaklaşımlar kullanılmıştır. Bu yaklaşımlardan"
"w","W-UC29D1B-2445-222","sanayi bölgelerinde aktifleştirdik, lakin bilinçlendirme","çalışmalarımız,","organize sanayi bölgeleri, belediyeler, üniversiteler"
"w","W-LG03A3A-0683-464","sanatının modern dönemlerini ele almaya","çalışır.","1934 yılında Yeni Adam dergisi"
"s","S-BEABXO-0089-2448","sana. Her gün 10 saat","çalışacaksın.","Yoksa kurtuluş yok. <D 15>"
"w","W-KE39C3A-0586-1819","sana devletten büyük bir alan","çalışması","hazırlattım. Düşük maliyetli bir iş."
"s","S-ADABCo-0315-1291","salı günü tekrar birlikte olucaz","Çalışma","Hayatı'nda. O zamana kadar bize"
"s","S-BEABXn-0067-25","salonunda, ağırlık kaldırıyom, ayakları da","çalıştırıyorum.","Olmıcak yani. Baktım 1 ay"
"w","W-IC06E1B-3083-616","salgılayarak çektikleri düşünülüyordu, ancak son","çalışmalar","böceklerin rastgele geldikten sonra, yakalandıklarını"
"w","W-DC01A1B-3486-808","saklama koşullarının araştırılması amaçlanmıştır. Materyal","Çalışmada,","pirvinyum pamoat, kloramfenikol palmitat, difenhidramin"
"w","W-RE39C4A-1386-389","SaHP etkinliklerinde birlikte olduğumuz aktivistler","çalışıyordu.","Salonun tıklım tıklım dolu olduğu"
"s","S-ADABIi-0124-639","Sahneye çıkılır ve başlanır oyun","çalışmasını.","Rejisör emm önce tabi her"
"s","S-ADBBI^-0326-236","sahnem de neşeli geçer. Epey","çalıştık,","onlar da benim becerimden istifade"
"w","W-PI13C4A-1531-1044","SAHİ NERDE ONLAR? Ben onların,","çalıştıkları","ilk kanalda, epey bir müdavimleriydim"
"s","S-ACAAQq-0419-1470","sahiptir. Nitekim, Parlamentomuzun, ciddî bir","çalışma","temposu içinde, üretken bir dönem"
"w","W-SD02A1B-4590-609","sahiptir. Buna bağlı olarak, bu","çalışmanın","diğer araştırmalara göre konuya farklı"
"s","S-ADABPZ-0135-2152","sahipseniz sizin aklınız o doğrultuda","çalışır.","Yani bir empirist akılcı anlayışa"
"w","W-ND39E1B-3298-2249","sahip oldukları yanlış kavramlarla açıklamaya","çalışacaklardır.","Bu çalışmada, Lise ve SML"
"w","W-OF10E3C-3369-1443","sahip olan ""cinsiyet"" ve ""part-time","çalışma""","değişkenleri kayıt dışı sektörde gelir/ücret"
"s","S-ACABQq-0422-546","sahası var. Burada, MTA'nın yaptığı","çalışmayla,","TEAŞ tarafından 20 megavatlık bir"
"w","W-UI31D1B-2356-371","sahadakilere bir katre moral aşılamaya","çalışmalıdır.","Ama düşündüm de, Hamdi ağabeyin"
"w","W-SE09C1A-0534-167","sadece sağlık masraflarımı karşılamak için","çalışıyor","ve hatta kazandığının yetmeyişi ile"
"w","W-SI22C3A-0813-1943","Sadece matematik azıcık problem. Ama","çalışıp","öğreneceğim. Başka arkadaşlar da iyi."
"w","W-KE05E1B-3299-1825","sadece Bursa ovasındaki kolordu emrinde","çalışacak","ve Çanakkale Boğazı'nı savunacak ufak"
"s","S-ACAAQq-0419-2496","sadece bir buçuk yıl kadar","çalışabilmiş;","sonra da, onu kuran padişahça"
"w","W-KE39E1B-3300-1242","sabırla, azim ve kararlılıkla yapılan","çalışmalar","var. Böylesi çalışmalar sanılanın aksine"
"w","W-ED02A3A-0594-863","Sabri hep bir yolsuzluğu açıklamaya","çalıştığı","için öldürülen Mahmud'un çevresinde örülen"
"s","S-ADAACo-0024-698","Sabahın ilk ışıklarıyla 2. kurtarma","çalışması","başladı. Yaralılar kayalıklardan alınarak askeri"
"w","W-PD39C4A-1191-944","sabaha kadar çalıştım veya aylardır","çalışıyorum;","ama kafamda sanki bir şey"
"w","W-VH20C4A-4854-1003","sabah saat 4'te kalktım. Biraz","çalıştım.","Şimdi saat 7'ye geliyor. Bende"
"w","W-HD05A3A-1305-2243","saatten on gün süreyle Fransızca","çalışmak,","aynı derse bir günün on"
"s","S-BEABXO-0452-1910","saatin içinde demeki 2 saat","çalışıyom","ben o da yetiyo, getiriyim"
"w","W-JA16B4A-1093-892","saat yirmi üçe kadar takside","çalışıyor.","Gece kondu tamam, bir eksiği"
"s","S-ADAB^Z-0370-1674","saat 1 buçuğa kadar ders","çalışıyorum.","Açıkçası bu yaşımda, bu konumda"
"w","W-JA16B4A-1747-2136","Rıfat'ın ihtiyarın kumarhanesinde ayakçı olarak","çalışmaya","başladığını duyunca üzülmüştü Çıt. İhtiyara"
"s","S-ADABAo-0355-2170","Rusya'yla uğraşır, o onu belirlemeye","çalışır.","Siz kendinize sahip olursanız çok"
"s","S-ADABCo-0258-1348","Rusya Türk kara sularında teknik","çalışma","yapıcak. <çeviri> Doğal gaz alanında"
"w","W-VI19E1A-4022-979","Rus, Alman, Malezyalı, İngiliz ekipler","çalışmalarıyla","halkın gönlünde taht kurdular. Dini,"
"w","W-SI37C3A-1235-1156","ruhsal olarak işimize vermemek, aşırı","çalışma","veya stres, gerginlik ve heyecanla"
"w","W-SD02A0A-0266-1184","Rosa Luxemburg'un kendiliğindencilik savunusunda doldurulmaya","çalışılmıştır.","Rosa işçi sınıfının bölünmüşlüğünden hareket"
"w","W-UA16B1A-0913-474","romanları, resimleri düşünüyorum. Van Gogh'un","çalışmaları","ürkütücü; ne ki biricik gelir"
"w","W-HC06E1B-3081-2264","robotlar üzerinde bu kadaf yoğun","çalışılıyor.","Robotlar insan elinden fazla olarak"
"w","W-ND02A2A-0373-164","riskini en aza indirecek bir","çalışma","temposu bekleniyor. Geleceğin ve bugünün"
"w","W-QC01A1B-3994-1973","risk faktörüdür. Türkiye'den yapılan bir","çalışmada,","pediatrik yaş grubunda tekrarlayan pnömoni"
"w","W-SG24D1B-2320-1297","risk altında olduğunu bilimsel bir","çalışmayla","ortaya koydu. Raporda, etrafındaki yerleşimin,"
"w","W-QC06A2A-2075-199","Rf için kalınlık<0.15 olmamalıdır. Preparatif","çalışmalarda","5mm kalınlığa kadar yükselebilir. Tabaka"
"s","S-ACABPZ-0329-775","rezonans modlarını ölçerek kendi yaptığı","çalışmalarla","emm kıyaslamaya başladı. Bundan birkaç"
"w","W-DG03A1B-3174-773","ressam, tümüyle doğaya dönük bir","çalışma","içindedir. Ancak, Çinli ressamı, bir"
"w","W-KG24D1B-2296-1745","Ressam Cavit Mukaddes'in son dönem","çalışmaları","16 Kasım'a dek Taksim Sanat"
"w","W-GH39C4A-1096-336","resmi kuruma bağlı olarak, alan","çalışmasına","giren bir araştırmacı/antropolog, araştırmacı/antropolog, kaçınılmaz"
"w","W-HI09C2A-1941-549","resmi bir çıkış organize etmeye","çalışıyorlardı.","Nepal yolu yabancılara 1950 yılma"
"w","W-QE37C2A-1436-1112","resim atölyesinde resim ve heykel","çalışması","yapıyordu. Erhan'la paylaştığımız zorlu günlerin"
"w","W-KA16B3A-0550-1314","renkleri bir araya getirmişti. Üzerinde","çalışmakta","olduğu resme baktı. Romanının üçüncü"
"s","S-ADABAo-0307-2228","relamlarla halkımıza bu bilinç aşınlanmaya","çalışılıyor","ve Zorunlu olduğu halde böyle"
"s","S-ACAAPZ-0384-1476","rektörüme sonsuz teşekkür ediyorum, değerli","çalışma","arkadaşlarıma teşekkür ediyorum. İşte yirmi"
"w","W-NF10A2A-1821-705","reklâmı yaparak markaya bağımlılık yaratmaya","çalışır.","4.3.1.2. Beğenmeli (Araştırılan) Mallar Bunlar,"
"w","W-LD36C2A-0013-538","reformlar yapılmasına gerek bulunmaktadır. Bu","çalışmanın","amacı, belirtilen alanlarda mevcut sorunları"
"w","W-TF10A2A-1903-1932","refah ve yaşam kalitelerini artırmaya","çalışırken","bir yandan eko sisteme zarar"
"s","S-ADABPZ-0116-1391","Refah dinamik bir olaydır. Bir","çalışma","toplumsal ve soysal çalışmanın ürünüdür."
"w","W-TE36E1B-3295-137","reddedildi... Tayyip Erdoğan'ın Cumhurbaşkanlığına Karşı","Çalışacağı","Söylenen Ve Pek Çok Emekli"
"w","W-LG24D1B-2302-1590","reddeder. Onun akışından kendini korumaya","çalışır.","Bu onu acele karar vermekten"
"w","W-SE30D1B-2133-202","rağmen doğrudan ticaret konusunda ""samimine""","çalışacağına","inanıyor. Türkiye'nin adaylığının Finlandiya'nın dönem"
"w","W-NI09C2A-0592-1602","Rastlantılar sonucu ya da ekip","çalışması","dediğimiz faaliyetler sonunda bile gerçekleştirilmiş"
"s","S-ACAAQq-0424-486","rahmetli Adnan Kahveci ile beraber","çalışmıştık;","TÜBİTAK'ta beraber çalışırken de, daha"
"w","W-OE39C4A-2598-1441","rahmetine kavuşanlara rahmet diliyorum. Beraber","çalıştığım","yabancılardan, özellikle Orgeneral STEİNHOF'a saygı"
"w","W-TI44F1D-4754-857","rahimden ilaç vererek tüplerimi açmaya","çalışıyor,","bu işlem 4 aydır her"
"s","S-BEABXO-0071-2498","rahatıma bakıyorum. Rahat rahat derse","çalışabiliyorsun.","Ses yok çocuk yok. Dün"
"s","S-BEABXO-0012-270","rahatlatıcı yemek. <Gülme> Bazen çok","çalıştığın","zaman, moralim bozuk olunca, benim"
"s","S-BEABXO-0168-2338","rahat mısın? Rahatım yaa, ii","çalışanlar","da çok ii, gerçekten şey"
"w","W-PD03A1A-3346-2464","radyonun özelliklerini kalem kalem açmaya","çalışırken,","radyoyu gazete ve televizyon ile"
"w","W-LI22C4A-0741-1381","Proletkült, Türkçe'de konu üzerinde yapılan","çalışmalarda","söylenenin tam tersine, geçmiş kültür"
"s","S-ADAB^Z-0370-1691","projeye çalışırken zaten artık derslere","çalışıyorsun.","Aynen öle zaten derslere çalışıyor"
"w","W-QF10E1B-3065-1918","Projesi kapsamında yapılan çalışmalar hızlandırılırken,","çalışmaların","koordinasyonunu üstlenen İcra Kurulu, Türkiye"
"w","W-UF10A2A-1866-980","projenin ilk tasarımından itibaren Sanayi","Çalışma","Grubu üyeleri ile yapılan toplantılardır."
"w","W-NE05A4A-1797-392","Projelerle Yönetim Takım Çalışması Takım","çalışmasının","önemli bir kısmı, geleneksel iş"
"s","S-ADAB^Z-0370-1483","projelerde biraz evvel söylediğim gibi","çalışma","şanslarına sahip. Hem bir ek"
"s","S-ACABQq-0420-2225","projeler, bütçeden ayrılan payla karşılanmaya","çalışılmaktadır.","Bu bütçeye katkı sağlayacak düzenlemeleri"
"s","S-ADAB^Z-0370-1135","projeler oluşturuluyor. Bu projelerle ilgili","çalışmalar,","Mersinin hedefi bu. Mersin bi"
"s","S-AEABUZ-0038-834","projeler konusunda bi yere gidip","çalışmalarını","engelliyor. Biliyorsunuz TÜBİTAK'ın yasasında bi"
"s","S-BEABXO-0012-237","proje, biz baya bi yoğun","çalıştık.","<D 1857> Ondan sonra annem"
"s","S-BEABXO-0390-2048","programında <B>. Ben değişen erkeklik","çalışırsam.","Değişen erkeklik imgesini çalışırsam alan"
"w","W-PD10A1A-2076-2393","programlarına katılmayı özendirmemektedir. Kendi hesabına","çalışanlar","çoğu kez işçi ve işveren"
"w","W-QE18E1C-1658-1559","programlara teşmil edilmesi konusunda ortak","çalışmalar","devam etmektedir. Leonardo da Vinci"
"w","W-TB04A4A-1897-607","programlama yöntemleri ile finansal başarısızlık","çalışmalarının","akademiadaki ilk örnekleridir. Çok değişkenli"
"w","W-HC03A1A-2054-2349","program yayınlanıncaya kadar hepsinin birlikte","çalışmayı","sürdürmeleridir. Ne var ki televizyonun"
"w","W-SD02A1B-4590-1729","profesyonel ve kariyer yönelimli işlerde","çalışmaları","işlerine hem zaman hem de"
"s","S-ADABAo-0313-503","Profesyonel olarak uzun yıllar okunda","çalışmış","ve bundan sonrada aynı yapıda"
"w","W-VI27D1B-2468-1518","Prof. Dr. Yıldız Bayazıtoğlu, yeni","çalışmasında","kanserli hücrelere bir yerine iki"
"w","W-RB04A1B-4315-1341","problemine kısıt olarak eklenmiştir. Bu","çalışmada","çoklu regresyon çözümlemesinde X ’in"
"s","S-ADABCo-0314-755","prim ödedim. Emekli sandığı da","çalışmamı","birleştirise eğer SKK'da emekli olabilir"
"s","S-ACAAPZ-0032-694","prim veriyor. Bu bir ekip","çalışması","ürünüdür diyor ama emm bu"
"s","S-ADABPZ-0374-1732","pozisyondadır yeri. Onın için bölmeye","çalışıyorlar","Missak-ı Milliye sahip değildir sahip"
"s","S-ACABQq-0421-161","potansiyeline sahip olduğumuzu ifade etmeye","çalıştım.","Geliniz, her birlikte, elbirliğiyle, bir"
"w","W-KE05E1B-3299-1743","Potansiyel vardı, aşağılık kompleksinden arındık,","çalıştık","ve başardık. Vatan, millet, Sakarya"
"s","S-ADABPZ-0134-1616","postmodernistlerin de ne söylediklerini anlamaya","çalışıyorum","ama çok fazla da anlamış"
"s","S-BEABXp-0156-2202","Polysemy'le işte humorous şey nası","çalışılmış?","Anladın mı? Hıı. Şunu kapatabilirsiniz"
"w","W-VC06A1A-1329-957","Polonya'nın Almanya tarafından işgali Polonyalıların","çalışmalarını","müttefiklerle paylaşmalarını sağladı. 1928 ve"
"s","S-ACABQq-0425-877","politikasıyla ilgili kanun ve kararname","çalışmalarına","katılmak"" şeklinde düzenlenmiş. ""Devletin gelir"
"w","W-GD02A1B-3724-158","politikasını tespit eden çalışmasıdır. Bu","çalışmada","Türkiye'nin bilim ve araştırma politikası"
"w","W-VE39C2A-2700-1006","politikalarını ve kamu harcamalarını ayarlamaya","çalışıyor,","bir taraftan da Türkiye'de giderek"
"s","S-ACABQq-0425-700","Politikaları Genel Müdürlüğünün bu yasal","çalışması","içerisinde öyle şeyler söylemek lazım,"
"s","S-ACABQq-0425-999","politikalar üretmektir. Kamunun yeniden yapılandırılması","çalışmaları","çerçevesinde, daha önce, vergi politikalarını"
"s","S-ACABQq-0423-1459","polis, diğer memurlar gibi normal","çalışma","süresi kadar çalışmasına rağmen, en"
"w","W-MI27D1B-3259-2117","Polimer plastiklerdeki elektrik geçirgenliğiyle ilgili","çalışmalarıyla","Amerikalı Alan Heeger'in İsveç Kraliyet"
"s","S-ACABTZ-0336-632","plazma hızlandırıcılarının optimizasyonu konusundaki doktora","çalışmasının","ardından Amerika Birleşik Devletleri Yale"
"s","S-ACABTZ-0336-717","planınız var mı? Bir meteoroloji","çalışmanız","var mı? Bir burda 360"
"w","W-DH41C3A-0699-1298","planlı ve hırslı bir şekilde","çalışacaktır.","Olumsuz işleyen bir Oğlak Burcu,"
"s","S-ADABAo-0308-1795","piyasayı canlandırmaya çalışıyo, durgunluktan çıkarmaya","çalışıyor","Türkiye'yi. Emm tabi sadece merkez"
"w","W-HF10A2A-1876-308","piyasalarla beraber, piyasaları dinleyerek öngörmeye","çalışarak","almaktadırlar. Türkiye gerçek anlamda ""piyasa"""
"s","S-ADABPZ-0125-2032","piyasada kıyasıya mücadeleyle mal satmaya","çalışırsınız.","Siz en yakın kapıyı açıp"
"w","W-NG37C0A-0192-2332","piyano çalmaya başladım. Hilton otelinde","çalışıyorduk.","Babam aslında İstanbul Senfoni Orkestrası'nda"
"w","W-TB38E1B-2885-749","pirolizine ilişkin çalışma bulunmadığından, bu","çalışmanın","arıtma çamurlarının yeniden değerlendirilmesine yönelik"
"s","S-BEABXO-0136-66","pil olmadığı için biz bunu","çalıştıramıyoruz.","Siz niye aldınız çalışmıyorsa? Bu"
"s","S-AEABUZ-0022-263","peşinde koştuğunu, nerelerde neleri örgütlemeye","çalıştığını","gayet iyi biliyoruz ve biraz"
"s","S-AEABTZ-0040-2255","petrol, doğalgaz, kömür, bunları kullanmamaya","çalışılan","bir çağda, hala nükleer enerji"
"w","W-OG37C0A-0191-2042","Peter Waters ile bir Duo","çalışmasının","temellerini atmıştı. Sonunda sıra bana"
"w","W-GG37C1A-0444-200","perspektiften bütünsel bir açıklama getirmeye","çalıştı.","Bu denemesinde insan davranışının sınıfsal"
"w","W-FD02A1B-3711-332","perspektifte sanat sosyolojisini konu alan","çalışmalarda","farklı yaklaşımların olduğu görülmektedir. Bir"
"w","W-DF05A3A-2982-58","personel rejimi, atamalar, sözleşmeli personel","çalıştırma,","ikramiyeler, personelin yükümlülük ve sorumlulukları,"
"w","W-KD02A1B-4472-2202","personel ile irtibat ve yakın","çalışma","halinde olmaksızın incelemeleri tam anlamıyla"
"w","W-NC06A1B-3886-254","performans göstergelerinin belirlenmesi gerekmektedir. Bu","çalışmada","1966 yılında DSİ tarafından işletmeye"
"s","S-ADAB^A-0317-104","Pendalya kurabiyesi bu. Ben Pendelyayla","çalıştım.","<B> Pendelya ustayla da çalıştın?"
"s","S-ACABQq-0425-159","penceresinde Türkiye'nin manzarasını sizlere sunmaya","çalıştım.","Onun için, yasalar çıkaralım, tamam;"
"w","W-NC40E1B-2873-669","penceresinde Ekle/Yeni Ekle/Yeni Slayt komutunu","çalıştırın.","Slayt Gösterisi/Komut Gösterisi/Komut Düğmeleri komutunu"
"w","W-OI22C2A-0414-761","pencerelere tel taktırıp girmelerini engellemeye","çalıştılar.","Kırlangıçlar aldırmadı bile, apartmanın giriş"
"s","S-BEABXg-0070-2261","Peki o dansa ne ara","çalışıcaz?","Dansa çalışırız ya. Geçen seneki"
"s","S-ADABI^-0162-1681","Peki hocam, siz hangi üniverstede","çalışıyorsunuz?","Mecburen soruyorum, nerde çalıştığınızı biliyorum."
"w","W-OE39C4A-0055-1994","pek övülen toplumsal dayanışmamızın tam","çalışmadığı","durumlar için. Gelişmiş Batı demokrasilerinin"
"w","W-TG37E1B-3067-2118","pek acımaklı değildi. Sultançifliği dökümcülerinin","çalışma","koşullarının ağırlığı yanı sıra daha"
"s","S-BEABX\-0065-2211","Peder de dedi çık burda","çalışılmaz.","Çalışılmaz da boş boş da"
"w","W-JD30D1B-2221-1985","pazartesi gününe kadar Altınoluk'ta kalarak","çalışmalarını","sürdürecek. Bu arada, Erbakan'ın yazlığının"
"s","S-ADBBI^-0042-644","pazarlık konusu yapmaksızın çatışmaları azaltmaya","çalışmasını","önerdim. İkincisi, esas mesele barış"
"w","W-HG37C3A-0598-533","pazar yerinde günlük ekmeğini çıkarmaya","çalışırken","karısı kaput bezinden asker donu"
"w","W-OI27D1B-2451-178","paylaşımları hisseder"" dedi. ABD'de yapılan","çalışmalarda,","annenin hamileliği süresinde baba adaylarının"
"s","S-BEABXO-0344-1310","paylaşmaları sağlanabilir. Burada öğrencilerin birlikte","çalışma","yapmaları teşvik edilirken aynı zamanda"
"s","S-AEABTZ-0041-2092","paylaşma istiyorum. Yine Hacettepe Üniversitesi'nde","çalışırken","bir İngiliz geldi. Daha önce"
"w","W-JC01A3A-1019-1317","patolojik materyallerinde teyit edilmiştir. Son","çalışmalar","vasküler bozukluğun nedeninin venöz drenaj"
"w","W-GD02A1B-3785-978","parçalar kulaklık yardımı ile bireysel","çalışmalar","yapıldığı sırada öğrenciye sunulmaktadır. Oturulan"
"s","S-ADAB^Z-0370-1882","partnerimiz olarak emm bu projede","çalışıyor.","Emm önümüzdeki günlerde İş Melekleri,"
"w","W-MD18E1C-3375-545","Partinin muhtelif teşkilât ve kademelerinin","çalışmalarında","uyum ve iş birliğinin sağlanmasında,"
"s","S-ACABPA-0434-811","partili siyasi düzende 50 yıllık","çalışmalarının","bir sonucudur. Kanun koyucu ve"
"s","S-ADABCo-0242-107","parladı. Ondan sonra müdahale etmeye","çalıştım","ama artık çok geçti. Lenslerimi"
"s","S-ADABCo-0179-808","Parkı büyükşehir belediyesinin yürüttüğü yenileme","çalışmalarının","ardından yeniden hizmete giriyor. Yenileme"
"s","S-ADABII-0439-1864","parayla. Yani kendisi serbest olarak","çalışıyor","mali müşavir o yüzden sorun"
"s","S-AEAA@O-0151-2299","parayla <D 6> değil çok","çalışaraktan","emek vererekten yazıya geçirilir ama"
"s","S-BEABXO-0068-570","parasını çıkarıyodu. Eee oğlum şimdi","çalışmayana","ekmek yok çocuğum Cem. Doğru."
