collocate_pair,risk_ratio,risk_ratio_reverse,odds_ratio,mutual_information,dice_coefficient,t_score,chi_squared,risk_ratio_confidence_interval_left,risk_ratio_confidence_interval_right,risk_ratio_reverse_confidence_interval_left,risk_ratio_reverse_confidence_interval_right,suffix1_frequency,suffix2_frequency,suffix1-suffix2_frequency,suffix1-suffix2_adjacent_frequency,stem_frequency
"('Able→Verb', 'PastPart→Noun')",0.8403045000448084,0.8420522095088513,0.838712633108012,-0.2842784013697894,0.012108462273468176,-5.981258779221338,1.3578411377320084e+26,0.7815464997874622,0.9034800270842223,0.783172001274358,0.9053591323297905,36153,88388,754,751,309
"('Neg', 'P1sg')",0.836104071100006,0.8430412222632605,0.8353352604641611,0.9144202050640291,0.012751247834581828,13.32909429224431,1.4502141437284877e+26,0.7788928061722364,0.897517620101653,0.7853552757656205,0.9049643191640535,113282,13137,806,0,250
"('Loc', 'A3pl')",0.835257888735184,0.8298073882009258,0.8297425050974975,-3.7064382114169176,0.0008139071968859203,-81.75586115430814,1.3562059716600682e+26,0.6225975230641553,1.1205565631883623,0.6185347441573584,1.1132443375527885,23284,89751,46,0,37
"('FutPart→Noun', 'Gen')",0.8335957424404773,0.8323900952755056,0.831254862756157,1.840412839994419,0.018472808344613425,13.44624096356227,1.4379650167160795e+26,0.7496349816545402,0.92696029243619,0.748550768714885,0.9256196101465407,14751,22926,348,60,222
"('Acquire→Verb', 'Desr')",0.8299191438624838,0.8360288621048358,0.8297650231957168,0.017581752605245412,0.003934821584400336,0.13488466442248995,1.4570400719965407e+26,0.6936051228819662,0.9930229212950151,0.6987113213635896,1.0003333807562504,55321,7706,124,65,40
"('Become→Verb', 'NarrPart→Adj')",0.8203328804126885,0.8267175664237257,0.8202140555722393,0.9978582556262062,0.0029691211401425177,4.736430695714933,1.4633407272449415e+26,0.6646074920336904,1.0125465673385234,0.6697801606643606,1.020427260723333,57916,2708,90,43,31
"('Stay→Verb', 'While→Adv')",0.8125156319429977,0.8115205081264805,0.8115022029264735,1.341560184025192,0.0002591009198082653,0.8561740507208521,1.4475541935310068e+26,0.2024306968701257,3.261272437229638,0.20218277104601826,3.257278212691856,180,15258,2,0,1
"('Become→Verb', 'FutPart→Adj')",0.8055365234995894,0.8122735227201412,0.8053549903305469,-0.1591051659369139,0.003823170823486912,-1.3139756114875158,1.4560143755479815e+26,0.6747399968547317,0.9616876036941192,0.6803830964539119,0.9697305520242019,57916,8521,127,40,30
"('With→Adj', 'FutPart→Noun')",0.8004112187217295,0.8002003534662042,0.7998075177788836,0.9249381421855544,0.0026123005281390196,2.2698596902750237,1.4481897239608615e+26,0.5313480488680854,1.2057221635054063,0.5312080672692813,1.205404520641147,2858,14751,23,0,1
"('Hastily→Verb', 'A2sg')",0.7926094213938876,0.7915775563092412,0.7913414083453448,1.3358514051534474,0.002813379180994061,3.137666167834046,1.4453657327347566e+26,0.5428116510124973,1.1573622152555627,0.5421049872067176,1.1558554937506493,2189,17005,27,1,22
"('PastPart→Noun', 'Gen')",0.7921508610493959,0.7965930912677294,0.7893527012031454,1.610471198600428,0.03194566721167149,28.364472382519224,1.4379650167160802e+26,0.7553105454693361,0.8307880651545525,0.7595461822580974,0.8354469654089451,88388,22926,1778,537,506
"('With→Adj', 'Inf1→Noun')",0.7873206169103881,0.7864431379848285,0.7860301207196321,-0.33209743812818054,0.0012539355858741431,-1.7555647591410308,1.3794130660008819e+26,0.5890395173644057,1.0523466347142767,0.5883830252674028,1.051173780892705,2858,70511,46,0,1
"('Hastily→Verb', 'FutPart→Adj')",0.7840304893710798,0.7840778757504391,0.7838358784130902,-0.42217174699542503,0.0007469654528478057,-0.6798866061854804,1.4560143755479774e+26,0.2939639275325079,2.0910858465635314,0.2939816945535318,2.0912122306627996,2189,8521,4,4,4
"('Able→Verb', 'PresPart→Adj')",0.7835936745933595,0.784009194445839,0.7797505897865723,-0.005437021430081707,0.016162277511033513,-0.13788066903750842,1.3099335594679233e+26,0.7418882385707565,0.8276435923093053,0.7422816430882281,0.828082470715975,36153,128799,1333,1330,392
"('Gen', 'A3pl')",0.7813917010477248,0.7745620593668967,0.7745601917054662,-9.207645908304682,1.7749851344994985e-05,-590.258871513364,1.356205971660068e+26,0.10677019721889075,5.718571346407786,0.10583698767978428,5.668588996749032,22926,89751,1,0,1
"('Unable', 'P2sg')",0.7765679022186481,0.7763542690746159,0.7736527448017814,1.5681930817991496,0.022675653217616103,16.424229946655554,1.428376324703954e+26,0.716794638727939,0.8413256380188465,0.7165974491559011,0.8410941900788899,23527,30628,614,0,272
"('Become→Verb', 'PresPart→Noun')",0.7754381384065514,0.7829104287819069,0.7752086803389986,-0.5775212624666334,0.003949985791418017,-5.8040481648574245,1.451058834611027e+26,0.6546970797532996,0.9184465993372065,0.6610058830549617,0.9272969503124732,57916,12464,139,83,36
"('Neg', 'EverSince→Verb')",0.7740988346068576,0.7839118622159523,0.7740896741348593,-0.2849356677699769,0.00012330021841752976,-0.5777160794086015,1.4664308562580112e+26,0.3629351384317226,1.6510636262143719,0.3675359624796621,1.6719936834939986,113282,262,7,7,7
"('Narr', 'Cond')",0.7735936149333654,0.7817700552126245,0.772434195026354,0.6035810291112103,0.011221768340029033,9.856623124650158,1.4488618136516887e+26,0.7215749420475641,0.8293623381204168,0.7292015748257702,0.8381282217789736,133890,14215,831,758,391
"('Stay→Verb', 'A3sg')",0.7727424543613461,0.7105068524938196,0.7104801130904822,1.5346483800026136,0.00029959965995438596,5.857103456001631,8.952856158673334e+25,0.6034089955840279,0.9895956227739787,0.5548112748292019,0.9098949685117389,180,533866,80,0,5
"('P1sg', 'Cond')",0.7727240812097792,0.7718794098461048,0.7715749333057838,-0.9908956838090995,0.001974261479964902,-5.1307968213691275,1.4488618136516884e+26,0.5292785266658621,1.128144210653861,0.5286999677393918,1.126911026478544,13137,14215,27,26,6
"('With→Adj', 'P3sg')",0.7709712825538697,0.7554698270524137,0.7550067281961239,1.9947349869965951,0.00642509017103409,16.700938409491364,1.2831402547776634e+26,0.7038974367123872,0.844436543623371,0.6897445946549744,0.8274579663391173,2858,151848,497,1,2
"('EverSince→Verb', 'A3sg')",0.7635590350943025,0.6997928602736747,0.6997575048816539,1.3435757218789715,0.00038193092292484196,6.119957331155464,8.952856158673334e+25,0.6135645630660914,0.9502217617664804,0.5623246937252979,0.870867050219281,262,533866,102,5,27
"('Gen', 'A3sg')",0.762223838495788,0.6982096185083495,0.6982071796292695,-8.972768739576138,2.514403942585382e-05,-1326.651144815967,8.952856158673338e+25,0.3308412217235825,1.7560846164951769,0.30305602047597896,1.6086024973597755,22926,533866,7,0,6
"('Able→Verb', 'A3pl')",0.7572780257106657,0.7545654074255408,0.7498887854294197,1.275414090478043,0.035852713178294575,27.8911167345951,1.3562059716600694e+26,0.7259272986571481,0.7899827011397332,0.7233269806799286,0.7871529326170918,36153,89751,2257,20,518
"('Inf3→Noun', 'Cond')",0.7569007354622399,0.7557455167910156,0.7556972737566074,1.0775840540736674,0.0005449962531507595,1.0523573568915592,1.448861813651688e+26,0.2833583068173692,2.021817287723016,0.2829258316045105,2.018731491962552,464,14215,4,4,2
"('Able→Verb', 'P2sg')",0.75574683286093,0.7572544524395933,0.752638421109707,1.5931908339153156,0.028750692562255733,20.717506168171123,1.4283763247039548e+26,0.708706561074886,0.8059093943099181,0.710120341246427,0.8075170818696409,36153,30628,960,0,393
"('EverSince→Verb', 'P1sg')",0.7529733561736639,0.7519685775832016,0.7519397718898716,1.0159202910548717,0.0002985297410254497,0.7148670885623618,1.450214143728486e+26,0.1877522716015881,3.019771054011767,0.18750173224150427,3.015741427626861,262,13137,2,0,2
"('Acquire→Verb', 'Past')",0.7504209039686393,0.7489570852684612,0.7402856641244847,0.6538042517316283,0.03973460702139127,26.66143460776098,1.2131326984365479e+26,0.7298299437721194,0.771592804486165,0.7284062911073368,0.7700876865314858,55321,213714,5345,2394,137
"('Become→Verb', 'P3sg')",0.7486070456907077,0.7403284714004212,0.7314347922806138,1.7847088096385488,0.0830171049369768,66.31214825203027,1.283140254777667e+26,0.7322532701086419,0.7653260582566231,0.7241555463017462,0.7568625944593732,57916,151848,8707,0,52
"('Repeat→Verb', 'A1sg')",0.7469743386671948,0.7400468078034703,0.7400421287676657,0.4075828767745607,5.103147366138066e-05,0.3480587158568269,1.3699663374675299e+26,0.18331971998145913,3.0437023506457774,0.1816195906030299,3.0154746848711933,67,78316,2,0,2
"('With→Adj', 'AfterDoingSo→Adv')",0.7366437185941245,0.7363589333350606,0.7358818726781573,-0.682044917007536,0.0009599022644967058,-2.834953862479374,1.4130885527932257e+26,0.48456332658606216,1.1198618186137161,0.4843759951950364,1.1194288818627747,2858,42980,22,0,1
"('Narr', 'A2sg')",0.7351559020410112,0.744039743436449,0.7336338564520553,0.5105175999648314,0.012352960668014182,9.099662966137409,1.4453657327347568e+26,0.6884192481840544,0.7850654985771666,0.6967383100285616,0.7945524623014961,133890,17005,932,710,346
"('Hastily→Verb', 'A1pl')",0.7313202516848771,0.7279887160475931,0.7277043517873881,1.2614014602478765,0.002856036402362281,4.477081723964408,1.4178454275270915e+26,0.5655705177518845,0.945645668820137,0.5629940564396939,0.9413377719190744,2189,39127,59,0,44
"('With→Adj', 'Desr')",0.7260929356826856,0.7263653414331865,0.7258772891289652,-0.07690264326808118,0.001135933358576297,-0.13411246501987367,1.4570400719965362e+26,0.325864837098037,1.61788229728416,0.32598709067075365,1.6184892725345106,2858,7706,6,0,1
"('Opt', 'A2sg')",0.7213239804836109,0.7213101184603486,0.719771368798303,0.18455534558155026,0.006453996797635177,1.3744015954144257,1.4453657327347568e+26,0.6072202500253903,0.8568691258220795,0.6072085807873516,0.8568526589638075,23590,17005,131,111,85
"('Acquire→Verb', 'Cop')",0.7177888980373235,0.7191668176823816,0.7098882157066988,1.8750265180654697,0.0625366753290301,44.44751547401895,1.3873652711134898e+26,0.6944345961656283,0.741928620766398,0.6957676831984329,0.7433528807745705,55321,63969,3730,0,126
"('Stay→Verb', 'FutPart→Noun')",0.7138282597526515,0.7130813884632623,0.7130569073530629,0.3903132908946832,0.00013394950103810864,0.23703613029047954,1.4481897239608611e+26,0.10027524449138228,5.081521236931913,0.10017032751713272,5.076204492650031,180,14751,1,1,1
"('Neg', 'AorPart→Adj')",0.7125930973954994,0.7239937681740145,0.7124448473312722,-0.4465461162653707,0.0015212635033501982,-3.4224449474228003,1.4620559283146694e+26,0.5763950710740999,0.8809737416898064,0.5856167299249819,0.8950683093052259,113282,3726,89,89,47
"('Neg', 'P2pl')",0.7119129716661102,0.7230218002402526,0.711443270913789,0.6781514875554158,0.0047355426915072,6.286977221808909,1.4599511450054846e+26,0.631762909070602,0.8022314573232293,0.6416210604678747,0.8147496331268413,113282,5395,281,0,127
"('Hastily→Verb', 'PastPart→Noun')",0.711512302854192,0.7093852708809134,0.7090896871496085,-0.5874742407026711,0.0008169844441745697,-3.057296538192591,1.357841137732007e+26,0.5147366947763858,0.9835120795745923,0.5131979140649109,0.9805719172879122,2189,88388,37,36,28
"('Ins', 'Cop')",0.7060329800854581,0.6980576914115288,0.69804474584865,-5.139178911920522,0.00013595268846441439,-76.5650376362548,1.3873652711134853e+26,0.2904043827204547,1.7165118663109011,0.28712399943851574,1.6971222938232282,9586,63969,5,5,5
"('With→Adj', 'Pass→Verb')",0.6994911994224463,0.6964244140970085,0.6959027966027593,-1.3523387306425287,0.0006367871963321057,-14.735679775827014,1.1414103790442885e+26,0.5681251954461645,0.8612325980107276,0.5656343592300056,0.8574566884702662,2858,279811,90,0,1
"('Related→Adj', 'Ins')",0.6976099820775796,0.6964936670298422,0.6963319177583808,2.322080660038778,0.001939487975174554,2.529892641653072,1.4546747793438247e+26,0.3747951213131515,1.2984685750155844,0.3741953743994184,1.2963907664312129,726,9586,10,0,2
"('With→Adj', 'A3pl')",0.6925586439858448,0.6846034908982542,0.6840669331285419,1.4757410331836158,0.004427215497413858,9.170137677987503,1.3562059716600677e+26,0.6027505815604145,0.795747843358053,0.595827018925558,0.7866073958768103,2858,89751,205,0,6
"('Hastily→Verb', 'Cond')",0.6913927694616979,0.6903033886130914,0.6899973038024698,1.1614369049076554,0.00243842965130456,2.4727984727980874,1.448861813651688e+26,0.4455152704014548,1.0729687474756324,0.44481330210676895,1.0712781431530511,2189,14215,20,0,17
"('Become→Verb', 'Cop')",0.6876080358128426,0.6890124605425421,0.6792291206245267,1.7403771319783283,0.0583664930057021,41.81204628397623,1.3873652711134892e+26,0.6647370203409843,0.7112659539735954,0.666094731509979,0.7127186994959378,57916,63969,3557,0,48
"('Caus→Verb', 'Cop')",0.6865360735232777,0.7036584849965757,0.6779496884193787,1.7010767403493599,0.0847353499315109,66.90227616695196,1.3873652711134949e+26,0.671949851703053,0.7014389229407102,0.6887084785166971,0.7189330158590054,155774,63969,9310,0,342
"('PastPart→Noun', 'Dat')",0.6854673783360864,0.6889020185853297,0.6793196615167755,1.043881074851552,0.03735351917897955,26.096247964517772,1.4056754926277557e+26,0.6588062769450597,0.7132074225852151,0.6621073276248781,0.716781058613842,88388,49002,2566,6,584
"('Become→Verb', 'Neces')",0.6852504469075585,0.6942524132973752,0.6846668955256581,0.5866597783422867,0.007411873704025059,5.304137862506114,1.4540499122720777e+26,0.6044250566239716,0.7768840319257961,0.6123652397635033,0.7870897661587936,57916,10083,252,75,35
"('Related→Adj', 'ByDoingSo→Adv')",0.6846210096079343,0.6837209579548184,0.683555540045799,-0.026206082488676393,0.00040224250194836214,-0.051846976665696265,1.4179393548881734e+26,0.341910643955194,1.3708433331429402,0.3414611438142532,1.3690411246351049,726,39051,8,0,1
"('Inf2→Noun', 'A3sg')",0.6816575965871482,0.6334974744772247,0.6038936589471073,0.730210851102696,0.16425437010705954,102.01069034587432,8.952856158673348e+25,0.6755663766030995,0.6878037378375285,0.6278366082363147,0.6392093817153895,254387,533866,64737,64159,690
"('NarrPart→Adj', 'P3sg')",0.679557937345228,0.6601420232789381,0.6600398780162172,-0.5808081288677687,0.0010222831853826445,-4.405810890349708,1.2831402547776633e+26,0.5414623643998079,0.8528736631968666,0.5259920326450395,0.8285058781354145,2708,151848,79,62,48
"('Related→Adj', 'Prog2')",0.6778457038741849,0.6767881535177936,0.6766207825961399,0.8268165450755915,0.0007186202491216864,1.3086860178429174,1.4362238440807766e+26,0.3521917202453419,1.3046155597883229,0.3516422434586119,1.3025801457666333,726,24322,9,0,1
"('Acquire→Verb', 'P3sg')",0.6761416931612279,0.6665988996560507,0.6562226089005384,1.7170798420287912,0.0766137790885702,62.058835837167095,1.2831402547776676e+26,0.6607489133192561,0.6918930625770714,0.6514233673540374,0.6821279605420706,55321,151848,7936,0,153
"('Unable', 'A3sg')",0.6747559651614674,0.6032621468673155,0.5990980655973265,1.3177719396692165,0.03228242909401446,56.87561848647051,8.952856158673341e+25,0.6593631217940907,0.6905081547207996,0.589500253359677,0.6173453120145102,23527,533866,8997,30,607
"('Agt→Noun', 'Abl')",0.6747124523138435,0.6719406086316609,0.6719322168635344,2.1521953687185813,8.926977325477593e-05,0.775030096243333,1.4386601285532487e+26,0.0942454997644835,4.830330301658784,0.093858321801189,4.810486410407642,35,22369,1,0,1
"('Pass→Verb', 'While→Adv')",0.6671294004733389,0.7091264516256636,0.6655571276926385,1.128951465972872,0.018185576932852995,28.124143375681484,1.4475541935310206e+26,0.6405373471871506,0.6948254288846011,0.6808603785446454,0.7385659971433204,279811,15258,2683,0,451
"('Able→Verb', 'P3pl')",0.6667684995338622,0.6702555014493657,0.6647233536842234,1.4971276309140886,0.017907924064253324,13.940587179698998,1.4467609819880271e+26,0.6082623845358209,0.7309020634407756,0.6114434167853767,0.7347244649145183,36153,15891,466,0,237
"('Able→Verb', 'P1sg')",0.6639446723837064,0.6682375799084902,0.6626951498680005,1.0521737879364248,0.01148305944410631,8.710408751869863,1.4502141437284879e+26,0.5902225747572196,0.7468750719472799,0.5940388128232256,0.7517041876097713,36153,13137,283,0,180
"('EverSince→Verb', 'Abl')",0.6634409908757568,0.6606474891588598,0.6606127639083261,1.248055384126098,0.00035349741505015243,1.1579700375050332,1.4386601285532487e+26,0.24796319199824457,1.7750777638695747,0.2469191117980447,1.7676035757365056,262,22369,4,0,1
"('Caus→Verb', 'P3sg')",0.660129733878368,0.6669920589984889,0.6392134961033882,1.5745349756309726,0.13161607427297137,94.78633083291729,1.2831402547776724e+26,0.6504370966079875,0.6699668082015321,0.657198662703318,0.6769313938301136,155774,151848,20244,0,400
"('Neg', 'Inf2→Noun')",0.656196495424706,0.660910568008991,0.6478449767715325,-1.0162376218181552,0.022270030924554422,-65.47132686159118,1.1686224346886404e+26,0.635783939029131,0.6772644198360867,0.640351369147096,0.6821298430075324,113282,254387,4094,4094,578
"('NarrPart→Adj', 'P2pl')",0.6459154090943818,0.6455012730040214,0.6454000021207201,-1.069727740184247,0.0004936443292607676,-1.554273771303099,1.459951145005483e+26,0.16134302577494603,2.5858366898828056,0.16123957883907708,2.5841787509608034,2708,5395,2,2,2
"('Related→Adj', 'AfterDoingSo→Adv')",0.6451431100888962,0.6444199871131342,0.6442447382157035,-0.5795495718236113,0.0002745618450555988,-1.210986176341647,1.4130885527932254e+26,0.28948272030729727,1.4377702132042658,0.28915824717433386,1.436158656545324,726,42980,6,0,1
"('P3pl', 'Cop')",0.6411429611916485,0.6328011601096343,0.6323030154274266,-0.8865353280303604,0.003956924618081643,-10.668625554165667,1.3873652711134851e+26,0.547469003204664,0.7508448775718628,0.5403459779205467,0.741075763674843,15891,63969,158,155,123
"('Abl', 'A1pl')",0.6368906293550594,0.6326697454956185,0.6326437361311419,-5.9743984920356,0.00013008976193573565,-123.7486679919425,1.417845427527092e+26,0.23766175827269156,1.7067519684629562,0.23608669556449102,1.6954407613204532,22369,39127,4,4,4
"('Become→Verb', 'Desr')",0.6340289516092097,0.6440973502585771,0.6337734566019556,-0.4328936794570738,0.002895370455030325,-3.410825115443571,1.4570400719965402e+26,0.5169958053869688,0.7775550735422003,0.5252057141860469,0.789902671285791,57916,7706,95,51,34
"('PresPart→Noun', 'Rel→Adj')",0.6305194064392057,0.6316662005786802,0.6303507227236042,1.64543174567536,0.0012141447867658219,1.9243205660558385,1.4658594996302972e+26,0.3148776579886958,1.2625688479641846,0.3154503601912691,1.2648652190841558,12464,714,8,0,7
"('Become→Verb', 'Ins')",0.6300387488691508,0.6390097182520152,0.6286041456851893,1.7212229475448677,0.0155847234156025,15.980000692424058,1.4546747793438288e+26,0.5776265984305368,0.6872066247557684,0.5858512838781372,0.6969915936984739,57916,9586,526,0,45
"('EverSince→Verb', 'While→Adv')",0.629677762670163,0.6281644100560623,0.6281282972420047,0.7999902788174164,0.0002577319587628866,0.6019558658425308,1.4475541935310068e+26,0.15701084762418946,2.5252655520357647,0.15663349147350272,2.519196388646119,262,15258,2,0,1
"('Acquire→Verb', 'Gen')",0.6234340086716536,0.6300409445610525,0.6194244402953987,1.985310454290451,0.036883203189898656,28.398828577804572,1.4379650167160838e+26,0.5914803116394933,0.6571139487146639,0.5977486134075831,0.6640778128459102,55321,22926,1443,0,72
"('Caus→Verb', 'A3pl')",0.6197832211087744,0.6383179164307647,0.6099914305753825,1.1258237374938802,0.07141431626107321,50.790199750022325,1.3562059716600772e+26,0.6062797991244397,0.6335873992877742,0.6244106729105128,0.6525349102975796,155774,89751,8767,44,397
"('Prog2', 'Past')",0.6196752582475709,0.6091842386830416,0.6071128724445397,-0.8235054234179296,0.007091364331445664,-22.363810340617917,1.2131326984365436e+26,0.5785003678787147,0.6637807804552692,0.5687064337225147,0.652543060275819,24322,213714,844,844,356
"('Related→Adj', 'When→Adv')",0.6159978213507625,0.6160168341832946,0.6158361362229102,-0.39815806711002816,0.0002839698991906858,-0.3178243752919321,1.4587892728557761e+26,0.08669268408123829,4.376993513700724,0.08669535985934505,4.377128610030264,726,6317,1,0,1
"('Caus→Verb', 'While→Adv')",0.6136114495157952,0.6398873129917176,0.6119645901252773,1.1176480827528255,0.017330090275504,20.76015726887339,1.447554193531017e+26,0.5819554234807697,0.6469894355908807,0.6068757232380834,0.6746945999801129,155774,15258,1482,0,259
"('PresPart→Noun', 'Loc')",0.61320897348372,0.6108406695911383,0.6094889722496599,1.001864999930596,0.009343180038044087,6.469926642576404,1.4375183644887195e+26,0.5263902067441011,0.7143469622787991,0.5243572097894632,0.7115880484915341,12464,23284,167,67,108
"('Pass→Verb', 'A3sg')",0.6129461463631776,0.5832507751636219,0.5258967858241996,1.2875804477513269,0.25756411942330926,194.04897796505205,8.952856158673429e+25,0.6085374198404866,0.617386813188828,0.5790556379935771,0.5874763052263713,279811,533866,104787,599,709
"('Related→Adj', 'P2sg')",0.6109663338951554,0.6071799491898462,0.6069966026083714,1.9092647485199816,0.001530905147668559,3.5947454351954233,1.4283763247039531e+26,0.4086373248084108,0.9134747084796976,0.40610484792575074,0.9078135673120276,726,30628,24,0,2
"('Related→Adj', 'Able→Verb')",0.6078612214712004,0.606552905441047,0.6063701994996079,0.254963043724912,0.0004880826486618401,0.48597482558997973,1.421524457759263e+26,0.315835032813954,1.169899555715578,0.315155252591563,1.167381549485953,726,36153,9,0,1
"('Acquire→Verb', 'Rel→Adj')",0.6059595926059964,0.6164811627099582,0.6057840209291203,2.4261089864117067,0.0021772106719014903,6.3570787864885405,1.4658594996303018e+26,0.4698096540436472,0.7815655227832163,0.47796718677496314,0.7951362237658314,55321,714,61,0,22
"('Neg', 'A3pl')",0.6028781059297909,0.6070619740196308,0.5931517387029299,0.49836974172476084,0.040653489826776926,18.775743126378,1.3562059716600691e+26,0.5842232831146837,0.6221285955461382,0.5882776900130655,0.6264460586503392,113282,89751,4127,227,552
"('Unable', 'P3pl')",0.6019837328594853,0.6034970706978535,0.5997842841547099,1.2861624859194316,0.013293419250088792,9.549691924890611,1.4467609819880261e+26,0.5328488841042963,0.6800885306095704,0.5341884225908546,0.6817982175174258,23527,15891,262,0,150
"('Pass→Verb', 'AsIf→Adv')",0.6011752027135232,0.6485051368546636,0.6010605627346346,0.97039602544228,0.0011678748949624713,6.270523106885171,1.4654462428956462e+26,0.5107132987174897,0.7076604922276893,0.5509212558724058,0.7633739087828697,279811,1041,164,0,53
"('PresPart→Noun', 'Acc')",0.600180883846486,0.5882416032403658,0.586841796328485,1.0369434814075214,0.012650447571047014,12.197110284246085,1.3715331020728417e+26,0.5518838752587386,0.6527045081102784,0.5409053575717399,0.6397203853483785,12464,77019,566,355,239
"('Acquire→Verb', 'A3pl')",0.599797672079519,0.6011049212011418,0.5900920428678251,1.1846248283415837,0.044708834234035516,31.908861512818074,1.356205971660072e+26,0.5789837519377143,0.6213598330315699,0.5802456374640959,0.6227140765269241,55321,89751,3243,2,90
"('Able→Verb', 'A1sg')",0.5975765871862615,0.5948075849312324,0.5887150781695334,1.01659294016618,0.028758877949488507,20.5222902718375,1.3699663374675316e+26,0.5688812390960484,0.6277193779858297,0.5662452030335952,0.6248107024947894,36153,78316,1646,0,442
"('With→Adj', 'P3pl')",0.5918563293328767,0.5902461584281371,0.5896504381521026,1.6515310372698544,0.004373566590218145,4.365021518768303,1.4467609819880252e+26,0.43533393555156596,0.8046556584833339,0.4341495906318098,0.8024665577414625,2858,15891,41,0,1
"('Become→Verb', 'Past')",0.5912005852683581,0.5892495768436218,0.578139524979714,0.24535444075459795,0.031042226558185768,10.160770333742601,1.2131326984365473e+26,0.5731054511871428,0.6098670520366711,0.5712141581279169,0.6078544428036262,57916,213714,4216,1934,54
"('Related→Adj', 'AorPart→Adj')",0.5909685645012959,0.590980999429983,0.5907963407389807,0.36345383082874105,0.0004492362982929021,0.22269855151547518,1.4620559283146677e+26,0.08317174006005543,4.199068625671958,0.08317349012718006,4.199156980826613,726,3726,1,0,1
"('Narr', 'A1pl')",0.5886137406845777,0.5971839393408177,0.5840720796307929,0.2425977643082264,0.020587572319483056,6.533596789731905,1.4178454275270919e+26,0.5613313310528522,0.617222158387004,0.5695042986317258,0.6262088947589034,133890,39127,1781,558,461
"('Able→Verb', 'Cop')",0.5857807306539369,0.5825405019536765,0.5763874502122798,1.3499966296554986,0.033838716765546034,25.01823646444039,1.387365271113487e+26,0.5580386185224749,0.6149020032233491,0.5549518444908819,0.611500691069452,36153,63969,1694,0,420
"('Caus→Verb', 'P1pl')",0.5853555550340016,0.6127648302512774,0.5841217033157016,1.0447484182247608,0.012407705712215483,16.58745925486315,1.4526223260858045e+26,0.549503335963601,0.6235469439112933,0.5752338309400475,0.6527445310010119,155774,11219,1036,0,178
"('Pass→Verb', 'P2sg')",0.5816150685478261,0.6260468463852076,0.5772131766832362,1.2707677219874747,0.038281272649377175,45.17617112190198,1.4283763247039667e+26,0.5660141343825627,0.597646008135294,0.6092540977736346,0.643302450161747,279811,30628,5942,0,552
"('Able→Verb', 'Acc')",0.5760985662229187,0.5686786456938302,0.5624263588612024,1.5769198602313061,0.04218357897713215,32.49139254978349,1.3715331020728434e+26,0.552922770900396,0.6002457765731799,0.5458013454024946,0.5925148495734924,36153,77019,2387,0,521
"('With→Adj', 'When→Adv')",0.57526534047022,0.5756977890288528,0.5750982098329444,-0.7901600294889382,0.0006539509536784741,-1.2631267747484294,1.4587892728557763e+26,0.18534197074104428,1.7855114555174694,0.18548129926035958,1.7868536915276028,2858,6317,3,0,1
"('Neg', 'AfterDoingSo→Adv')",0.5737909888361448,0.5867326254500945,0.5728085698024401,-1.8172502534623194,0.005081209763090195,-50.29498071875484,1.413088552793227e+26,0.5191195404553949,0.6342202001888432,0.53082808343095,0.6485247945860451,113282,42980,397,397,202
"('Unable', 'Acc')",0.5699355493627797,0.5601712960691198,0.5562720724650728,1.4953712601149152,0.029200564915561035,24.729955937496936,1.3715331020728427e+26,0.540949524466612,0.6004747499274345,0.5316818657254045,0.590187292755665,23527,77019,1468,0,378
"('Neces', 'A3pl')",0.5691657311523294,0.5603060315015015,0.5594263953684172,-0.10969685702521034,0.004828014504076768,-1.2264753998488234,1.3562059716600677e+26,0.5008807388379473,0.646760005724586,0.4930839712813263,0.6366924646143958,10083,89751,241,58,168
"('Caus→Verb', 'A3sg')",0.565797668910056,0.5143927409738666,0.4796733408296402,1.274210402705133,0.16761788759352705,142.19919312896096,8.952856158673408e+25,0.5605638601307316,0.5710803441188577,0.5096344441627183,0.5191954645085267,155774,533866,57798,230,551
"('EverSince→Verb', 'A2pl')",0.5640013121076363,0.5622151329666095,0.5621770498151996,0.13920661794612676,0.00016404199475065617,0.13008171299548615,1.4364732090018658e+26,0.1406353369739039,2.2618602614658725,0.14018994810688984,2.2546970022105883,262,24122,2,1,2
"('Pass→Verb', 'Abl')",0.5634021162587439,0.6094248203070708,0.5600176903263205,1.2873904564437528,0.029055529816665565,39.1368132956935,1.4386601285532623e+26,0.5459156044071052,0.5814487478326785,0.590509885422289,0.628945629488842,279811,22369,4390,0,536
"('NarrPart→Adj', 'Loc')",0.5625028024135711,0.5587636251311144,0.5586538534611979,-0.5944092973356276,0.0009233610341643582,-1.7661900050594452,1.4375183644887195e+26,0.31863245487827374,0.9930231458813509,0.3165143796764754,0.9864221306115583,2708,23284,12,9,10
"('Able→Verb', 'Past')",0.5604178019236226,0.5535206747054605,0.5472248240903228,0.0037797638661650076,0.017817478898774147,0.12348746160236923,1.2131326984365453e+26,0.5371180328907573,0.5847282970981202,0.5305076586462193,0.5775319777818851,36153,213714,2226,448,531
"('Past', 'Cond')",0.5596915003501508,0.5750953099197239,0.5580327923248397,-0.15873204724555295,0.006861785907014904,-3.252766150319427,1.448861813651688e+26,0.5210074014960671,0.6012478415175979,0.5353465486726147,0.6177953632310058,213714,14215,782,675,361
