collocate_pair,risk_ratio,risk_ratio_reverse,odds_ratio,mutual_information,dice_coefficient,t_score,chi_squared,risk_ratio_confidence_interval_left,risk_ratio_confidence_interval_right,risk_ratio_reverse_confidence_interval_left,risk_ratio_reverse_confidence_interval_right,suffix1_frequency,suffix2_frequency,suffix1-suffix2_frequency,suffix1-suffix2_adjacent_frequency,stem_frequency
"('Agt→Noun', 'Become→Verb')",245.80287582142134,327.9871731065062,331.19922785214965,5.679804753322578,0.001054129552522005,5.370402041692666,1.0033394380719195e+26,161.97111568458612,373.0236314463497,216.1262279001561,497.74424311006817,33,56886,30,30,1
"('Caus→Verb', 'ActOf→Noun')",232.6498398450931,8.472913564686449,232.66032050527994,3.261648323017568,0.00020326993569894368,3.469167901447932,1.0586311634309023e+26,13.899524598067055,3894.0862759777065,0.5062091191984942,141.81938165854592,147553,34,15,15,6
"('Ins', 'A2sg')",132.0818165271205,535.4441558441558,538.435447761194,1.5127180835823972,0.009031318281136198,6.264120911084429,1.0472995520924315e+26,87.49698820302311,199.38522017036883,354.702503486951,808.2842416087096,9075,11520,93,93,18
"('FeelLike→Noun', 'P1sg')",113.81595998020659,279.39055788142434,280.6895674509288,7.4373470975277725,0.012199312714776632,8.37762812661407,1.0472936537326172e+26,78.88449104335069,164.21571052663722,193.64227973499328,403.10971312732033,114,11526,71,71,52
"('PresPart→Noun', 'Rel→Pron')",78.54364374783158,54.69721166212072,78.5626390675077,8.11299934690271,0.0006902502157031924,1.9927773073775845,1.0586608668362678e+26,24.185193128351617,255.07772216027575,16.84238933296543,177.63423612082428,11586,4,4,0,4
"('Pass→Verb', 'FeelLike→Adj')",55.48172351637176,4.927350583074462,55.49198934015816,2.9628643639014327,0.0007676312984893314,8.847343620907296,1.058508395267856e+26,27.02263744142,113.91270193444768,2.3998895476615854,10.116625488944317,268200,158,103,102,37
"('Almost→Verb', 'NarrPart→Adj')",48.949881956155146,50.9267453294002,50.94779370432828,6.5941117687307,0.0007791195948578107,0.9896493388736085,1.0561380613707018e+26,6.619204774756381,361.99075645151197,6.8865243873132655,376.60991873107025,13,2554,1,1,1
"('Abl', 'Cond')",42.82898672237781,56.788503107204235,57.05769941892436,0.08413092636413785,0.005022085072910994,0.5160887188549369,1.046986985162747e+26,33.37172842711507,54.96634996511594,44.248782156823935,72.88187217734774,21216,11838,83,83,71
"('Acquire→Verb', 'Inf3→Noun')",41.22114189143916,14.407147111375817,41.221441334127455,-2.885624312282941,3.65744381251943e-05,-6.390256851586565,1.0582322015403264e+26,1.3828232987378934,1228.7777768750423,0.4833087532223929,429.4685053910326,54246,437,1,1,1
"('Pass→Verb', 'EverSince→Verb')",41.0816127525756,4.806211927280734,41.092098967357074,2.785819611286832,0.0010653832399570866,10.224474038845932,1.0584192952834622e+26,24.13353378199567,69.93169428058044,2.8234256188783173,8.181434968742886,268200,248,143,142,27
"('Aor', 'While→Adv')",37.29517419643946,15.015912672479791,40.99732619707368,4.562181709209201,0.18925070288442944,108.2322289873189,1.044482809222237e+26,36.196612935485085,38.42707661133606,14.573606119010606,15.471643157242596,120058,14388,12722,12434,697
"('When→Adv', 'Dat')",35.78637063525216,54467.299645606756,54998.25197433542,3.2393751813393057,0.030237498325454998,25.133817860938052,1.0133106788860942e+26,2.2362999782276294,572.6710797800138,3403.6762837190627,871612.4811501551,5773,46480,790,790,231
"('FutPart→Adj', 'P2pl')",34.988903154110375,36.2336288561285,37.440519658051116,4.14259345857253,0.031061961294519436,13.038185762974035,1.0543320267835436e+26,30.139988021649298,40.61791076520554,31.212214195297097,42.062887684574626,7916,4382,191,191,124
"('Pass→Verb', 'Almost→Verb')",34.474087947704,4.719370316853535,34.474332851681815,1.879704866754225,2.982704044919523e-05,1.4565223084187355,1.0586519557543525e+26,1.8224950987074058,652.1075094626817,0.24949258366162574,89.27101503668442,268200,13,4,4,2
"('Inf2→Noun', 'Agt→Noun')",32.95774262342044,7.391589213414479,32.95794606707239,-0.3169068350973519,1.6515685772562492e-05,-0.3474115300758779,1.0586321535327943e+26,1.4861544759160128,730.8882195184458,0.3333069111912494,163.919766633689,242161,33,2,2,2
"('Aor', 'AsIf→Adv')",32.838275295075135,13.171210855131642,33.03686535431202,4.456231723573944,0.014071596680292332,27.863019128214273,1.0576383996607818e+26,29.444809072730305,36.62283296493967,11.810114429005575,14.689171424475763,120058,1037,852,843,238
"('PastPart→Adj', 'P1sg')",31.38335805855647,28.724716078493163,36.003942409309964,5.188971699778526,0.17770200396880853,54.86417227306046,1.0472936537326172e+26,30.111756393168648,32.70865871029049,27.56083818068976,29.93774385164195,24253,11526,3179,3179,514
"('FutPart→Adj', 'P1pl')",31.109096069393164,34.748302456365856,35.77612845443742,4.028713631615835,0.04385611510791367,18.324398648616132,1.049326853093373e+26,27.88711532341742,34.70333331472513,31.14940774017051,38.763001006980694,7916,9459,381,381,196
"('PastPart→Adj', 'P1pl')",29.41773290200454,26.501086960096202,32.77713987458677,5.1537634515241,0.15104413858566682,49.05997913464356,1.049326853093373e+26,28.112410351476427,30.78366451947549,25.325181714856758,27.731592135213756,24253,9459,2546,2546,516
"('Cop', 'A3pl')",26.050006840363867,66654.86174489497,67460.66842109505,-0.22537047906616728,0.01871484882823634,-6.204392916388022,9.785076370090919e+25,1.6284655524439984,416.71305565202664,4166.79914595226,1066255.0410059912,60733,83110,1346,1346,427
